idCategoria|Categoría
19341|SEGUNDA / 3 TENEDORES
19342|Categoría única
19343|LUJO / 5 TENEDORES
19344|RENT A CAR
19345|SEGUNDA
19346|TERCERA
19347|RENT A CAR
19348|SEGUNDA / 3 TENEDORES
19349|LUJO / 5 TENEDORES
19350|CUARTA / 1 TENEDOR
19351|AGENCIA DE VIAJES DUAL
19352|SEGUNDA / 3 TENEDORES
19353|AGENCIA DE VIAJES DUAL
19354|CUARTA / 1 TENEDOR
19355|SEGUNDA / 3 TENEDORES
19356|LUJO / 5 TENEDORES
19357|LUJO / 5 TENEDORES
19358|AGENCIA DE VIAJES DUAL
19359|5 Estrellas
19360|TERCERA / 1 COPA
19361|SEGUNDA
19362|INTERNACIONAL NO OPERANTE EN EL PAÍS QUE TIENE OFICINAS DE REPRESENTACIÓN O INFORMACIÓN
19363|OPERADOR TURÍSTICO
19364|AGENCIA DE VIAJES INTERNACIONAL
19365|SEGUNDA / 3 TENEDORES
19366|AGENCIA DE VIAJES DUAL
19367|PRIMERA / 4 TENEDORES
19368|AGENCIA DE VIAJES DUAL
19369|Categoría única
19370|OPERADOR TURÍSTICO
19371|4 ESTRELLAS
19372|AGENCIA DE VIAJES INTERNACIONAL
19373|AGENCIA DE VIAJES DUAL
19374|AGENCIA DE VIAJES MAYORISTA
19375|TERCERA
19376|3 ESTRELLAS
19377|(3) Tres tenedores
19378|OPERADOR TURÍSTICO
19379|TERCERA / 2 TENEDORES
19380|(1) Un tenedor
19381|AGENCIA DE VIAJES INTERNACIONAL
19382|OPERADOR TURÍSTICO
19383|OPERADOR TURÍSTICO
19384|LUJO / 5 TENEDORES
19385|LUJO / 5 TENEDORES
19386|TERCERA
19387|(1) Un tenedor
19388|(1) Un tenedor
19389|2 Estrellas
19390|INTER_OPER
19391|AGENCIA DE VIAJES DUAL
19392|AGENCIA DE VIAJES DUAL
19393|AGENCIA DE VIAJES INTERNACIONAL
19394|OPERADOR TURÍSTICO
19395|AGENCIA DE VIAJES INTERNACIONAL
19396|AGENCIA DE VIAJES MAYORISTA
19397|5 ESTRELLAS
19398|SEGUNDA / 3 TENEDORES
19399|4 Estrellas
19400|OPERADOR TURÍSTICO
19401|OPERADOR TURÍSTICO
19402|LAN_TOUR_DIARIO
19403|SEGUNDA / 3 TENEDORES
19404|AGENCIA DE VIAJES DUAL
19405|SEGUNDA / 3 TENEDORES
19406|SEGUNDA / 3 TENEDORES
19407|AGENCIA DE VIAJES DUAL
19408|OPERADOR TURÍSTICO
19409|PRIMERA
19410|PRIMERA / 4 TENEDORES
19411|PRIMERA / 4 TENEDORES
19412|OPERADOR TURÍSTICO
19413|AGENCIA DE VIAJES DUAL
19414|5 Estrellas
19415|5 Estrellas
19416|5 ESTRELLAS
19417|AGENCIA DE VIAJES MAYORISTA
19418|PRIMERA / 3 COPAS
19419|OPERADOR TURÍSTICO
19420|SEGUNDA / 3 TENEDORES
19421|PRIMERA / 4 TENEDORES
19422|PRIMERA / 4 TENEDORES
19423|OPERADOR TURÍSTICO
19424|3 ESTRELLAS
19425|5 ESTRELLAS
19426|TERCERA
19427|PRIMERA / 4 TENEDORES
19428|OPERADOR TURÍSTICO
19429|PRIMERA / 4 TENEDORES
19430|AGENCIA DE VIAJES DUAL
19431|SEGUNDA / 3 TENEDORES
19432|PRIMERA / 4 TENEDORES
19433|SEGUNDA / 3 TENEDORES
19434|AGENCIA DE VIAJES DUAL
19435|SEGUNDA
19436|SEGUNDA
19437|PRIMERA / 1 TAZA
19438|PRIMERA / 1 TAZA
19439|OPERADOR TURÍSTICO
19440|AGENCIA DE VIAJES DUAL
19441|OPERADOR TURÍSTICO
19442|OPERADOR TURÍSTICO
19443|(1) Un tenedor
19444|PRIMERA / 4 TENEDORES
19445|SEGUNDA / 3 TENEDORES
19446|PRIMERA / 4 TENEDORES
19447|CUARTA / 1 TENEDOR
19448|4 Estrellas
19449|AGENCIA DE VIAJES DUAL
19450|AGENCIA DE VIAJES MAYORISTA
19451|AGENCIA DE VIAJES DUAL
19452|AGENCIA DE VIAJES INTERNACIONAL
19453|OPERADOR TURÍSTICO
19454|OPERADOR TURÍSTICO
19455|AGENCIA DE VIAJES DUAL
19456|OPERADOR TURÍSTICO
19457|AGENCIA DE VIAJES DUAL
19458|SEGUNDA / 3 TENEDORES
19459|OPERADOR TURÍSTICO
19460|SEGUNDA
19461|PRIMERA / 4 TENEDORES
19462|1 Estrellas
19463|PRIMERA
19464|OPERADOR TURÍSTICO
19465|PRIMERA / 4 TENEDORES
19466|OPERADOR TURÍSTICO
19467|OPERADOR TURÍSTICO
19468|PRIMERA
19469|TERCERA
19470|OPERADOR TURÍSTICO
19471|SEGUNDA
19472|OPERADOR TURÍSTICO
19473|OPERADOR TURÍSTICO
19474|PRIMERA / 1 TAZA
19475|LUJO / 2 TAZAS
19476|AGENCIA DE VIAJES DUAL
19477|2 ESTRELLAS
19478|AGENCIA DE VIAJES DUAL
19479|OPERADOR TURÍSTICO
19480|AGENCIA DE VIAJES DUAL
19481|SEGUNDA
19482|SEGUNDA
19483|SEGUNDA
19484|AGENCIA DE VIAJES INTERNACIONAL
19485|2 ESTRELLAS
19486|PRIMERA / 3 COPAS
19487|LUJO / 5 TENEDORES
19488|TERCERA / 2 TENEDORES
19489|SEGUNDA / 3 TENEDORES
19490|OPERADOR TURÍSTICO
19491|AGENCIA DE VIAJES INTERNACIONAL
19492|AGENCIA DE VIAJES MAYORISTA
19493|SERVICIO TRANSP.TERRES.TURIS.
19494|SEGUNDA
19495|PRIMERA / 3 COPAS
19496|AGENCIA DE VIAJES MAYORISTA
19497|AGENCIA DE VIAJES DUAL
19498|AGENCIA DE VIAJES DUAL
19499|AGENCIA DE VIAJES DUAL
19500|AGENCIA DE VIAJES DUAL
19501|OPERADOR TURÍSTICO
19502|PRIMERA / 3 COPAS
19503|AGENCIA DE VIAJES DUAL
19504|OPERADOR TURÍSTICO
19505|INTER_OPER
19506|3 Estrellas
19507|AGENCIA DE VIAJES DUAL
19508|SEGUNDA / 3 TENEDORES
19509|OPERADOR TURÍSTICO
19510|AGENCIA DE VIAJES DUAL
19511|AGENCIA DE VIAJES DUAL
19512|PRIMERA
19513|OPERADOR TURÍSTICO
19514|PRIMERA / 4 TENEDORES
19515|SEGUNDA
19516|OPERADOR TURÍSTICO
19517|AGENCIA DE VIAJES DUAL
19518|OPERADOR TURÍSTICO
19519|AGENCIA DE VIAJES DUAL
19520|(1) Un tenedor
19521|TERCERA / 2 TENEDORES
19522|AGENCIA DE VIAJES INTERNACIONAL
19523|TERCERA / 2 TENEDORES
19524|CUARTA / 1 TENEDOR
19525|CUARTA / 1 TENEDOR
19526|SEGUNDA / 3 TENEDORES
19527|PRIMERA / 4 TENEDORES
19528|AGENCIA DE VIAJES DUAL
19529|PRIMERA / 4 TENEDORES
19530|SEGUNDA
19531|OPERADOR TURÍSTICO
19532|AGENCIA DE VIAJES DUAL
19533|AGENCIA DE VIAJES DUAL
19534|AGENCIA DE VIAJES INTERNACIONAL
19535|CUARTA / 1 TENEDOR
19536|AGENCIA DE VIAJES INTERNACIONAL
19537|OPERADOR TURÍSTICO
19538|AGENCIA DE VIAJES DUAL
19539|SEGUNDA / 3 TENEDORES
19540|(2) Dos tenedores
19541|SEGUNDA
19542|RENT A CAR
19543|AGENCIA DE VIAJES INTERNACIONAL
19544|SEGUNDA
19545|3 Estrellas
19546|AGENCIA DE VIAJES DUAL
19547|SEGUNDA
19548|SEGUNDA
19549|CUARTA / 1 TENEDOR
19550|AGENCIA DE VIAJES INTERNACIONAL
19551|OPERADOR TURÍSTICO
19552|SEGUNDA
19553|AGENCIA DE VIAJES INTERNACIONAL
19554|TERCERA / 2 TENEDORES
19555|AGENCIA DE VIAJES INTERNACIONAL
19556|PRIMERA / 3 COPAS
19557|OPERADOR TURÍSTICO
19558|SEGUNDA
19559|OPERADOR TURÍSTICO
19560|OPERADOR TURÍSTICO
19561|PRIMERA / 4 TENEDORES
19562|AGENCIA DE VIAJES DUAL
19563|OPERADOR TURÍSTICO
19564|AGENCIA DE VIAJES DUAL
19565|OPERADOR TURÍSTICO
19566|PRIMERA
19567|4 ESTRELLAS
19568|SEGUNDA
19569|PRIMERA / 1 TAZA
19570|OPERADOR TURÍSTICO
19571|PRIMERA / 4 TENEDORES
19572|SEGUNDA
19573|3 Estrellas
19574|AGENCIA DE VIAJES MAYORISTA
19575|SEGUNDA
19576|LUJO / 2 TAZAS
19577|OPERADOR TURÍSTICO
19578|PRIMERA / 4 TENEDORES
19579|TERCERA / 2 TENEDORES
19580|SEGUNDA / 3 TENEDORES
19581|LUJO / 2 TAZAS
19582|LUJO / 5 TENEDORES
19583|SEGUNDA / 3 TENEDORES
19584|OPERADOR TURÍSTICO
19585|SEGUNDA / 3 TENEDORES
19586|AGENCIA DE VIAJES DUAL
19587|OPERADOR TURÍSTICO
19588|AGENCIA DE VIAJES MAYORISTA
19589|SEGUNDA / 3 TENEDORES
19590|AGENCIA DE VIAJES DUAL
19591|INTER_OPER
19592|TERCERA / 2 TENEDORES
19593|OPERADOR TURÍSTICO
19594|PRIMERA / 4 TENEDORES
19595|TERCERA
19596|PRIMERA / 4 TENEDORES
19597|OPERADOR TURÍSTICO
19598|4 ESTRELLAS
19599|4 Estrellas
19600|SEGUNDA / 3 TENEDORES
19601|PRIMERA / 3 COPAS
19602|SEGUNDA
19603|Categoría única
19604|CUARTA / 1 TENEDOR
19605|OPERADOR TURÍSTICO
19606|AGENCIA DE VIAJES DUAL
19607|RENT A CAR
19608|AGENCIA DE VIAJES DUAL
19609|AGENCIA DE VIAJES DUAL
19610|PRIMERA / 4 TENEDORES
19611|PRIMERA / 4 TENEDORES
19612|2 ESTRELLAS
19613|2 ESTRELLAS
19614|OPERADOR TURÍSTICO
19615|OPERADOR TURÍSTICO
19616|OPERADOR TURÍSTICO
19617|SEGUNDA / 3 TENEDORES
19618|AGENCIA DE VIAJES INTERNACIONAL
19619|AGENCIA DE VIAJES DUAL
19620|SERVICIO TRANSP.TERRES.TURIS.
19621|SEGUNDA
19622|PRIMERA / 4 TENEDORES
19623|OPERADOR TURÍSTICO
19624|AGENCIA DE VIAJES DUAL
19625|PRIMERA / 4 TENEDORES
19626|3 Estrellas
19627|TERCERA / 2 TENEDORES
19628|CUARTA / 1 TENEDOR
19629|OPERADOR TURÍSTICO
19630|AGENCIA DE VIAJES MAYORISTA
19631|PRIMERA / 1 TAZA
19632|SEGUNDA
19633|AGENCIA DE VIAJES MAYORISTA
19634|SERVICIO TRANSP.TERRES.TURIS.
19635|2 ESTRELLAS
19636|OPERADOR TURÍSTICO
19637|SERVICIO TRANSP.TERRES.TURIS.
19638|SERVICIO TRANSP.TERRES.TURIS.
19639|PRIMERA / 4 TENEDORES
19640|PRIMERA / 4 TENEDORES
19641|4 ESTRELLAS
19642|PRIMERA / 3 COPAS
19643|AGENCIA DE VIAJES DUAL
19644|OPERADOR TURÍSTICO
19645|SEGUNDA / 3 TENEDORES
19646|PRIMERA
19647|SEGUNDA / 3 TENEDORES
19648|SERVICIO TRANSP.TERRES.TURIS.
19649|SEGUNDA
19650|AGENCIA DE VIAJES DUAL
19651|OPERADOR TURÍSTICO
19652|TERCERA / 2 TENEDORES
19653|TERCERA / 2 TENEDORES
19654|TERCERA / 2 TENEDORES
19655|SERVICIO TRANSP.TERRES.TURIS.
19656|SEGUNDA
19657|PRIMERA / 4 TENEDORES
19658|AGENCIA DE VIAJES DUAL
19659|SEGUNDA
19660|SEGUNDA
19661|SEGUNDA / 2 COPAS
19662|CUARTA / 1 TENEDOR
19663|3 Estrellas
19664|OPERADOR TURÍSTICO
19665|PRIMERA / 4 TENEDORES
19666|SERVICIO TRANSP.TERRES.TURIS.
19667|SERVICIO TRANSP.TERRES.TURIS.
19668|PRIMERA / 3 COPAS
19669|SERVICIO TRANSP.TERRES.TURIS.
19670|SERVICIO TRANSP.TERRES.TURIS.
19671|OPERADOR TURÍSTICO
19672|SERVICIO TRANSP.TERRES.TURIS.
19673|SERVICIO TRANSP.TERRES.TURIS.
19674|SEGUNDA
19675|SEGUNDA
19676|SERVICIO TRANSP.TERRES.TURIS.
19677|SEGUNDA
19678|OPERADOR TURÍSTICO
19679|OPERADOR TURÍSTICO
19680|PRIMERA / 4 TENEDORES
19681|SEGUNDA / 3 TENEDORES
19682|2 ESTRELLAS
19683|AGENCIA DE VIAJES DUAL
19684|(1) Un tenedor
19685|AGENCIA DE VIAJES DUAL
19686|OPERADOR TURÍSTICO
19687|SERVICIO TRANSP.TERRES.TURIS.
19688|AGENCIA DE VIAJES DUAL
19689|AGENCIA DE VIAJES MAYORISTA
19690|SEGUNDA / 3 TENEDORES
19691|AGENCIA DE VIAJES DUAL
19692|OPERADOR TURÍSTICO
19693|PRIMERA / 4 TENEDORES
19694|AGENCIA DE VIAJES INTERNACIONAL
19695|OPERADOR TURÍSTICO
19696|PRIMERA
19697|SEGUNDA / 3 TENEDORES
19698|AGENCIA DE VIAJES DUAL
19699|SERVICIO TRANSP.TERRES.TURIS.
19700|AGENCIA DE VIAJES INTERNACIONAL
19701|TERCERA
19702|PRIMERA
19703|SEGUNDA
19704|PRIMERA
19705|PRIMERA
19706|(1) Un tenedor
19707|TERCERA / 2 TENEDORES
19708|TERCERA / 2 TENEDORES
19709|SEGUNDA / 3 TENEDORES
19710|TERCERA / 2 TENEDORES
19711|TERCERA / 2 TENEDORES
19712|CUARTA / 1 TENEDOR
19713|AGENCIA DE VIAJES DUAL
19714|AGENCIA DE VIAJES DUAL
19715|AGENCIA DE VIAJES DUAL
19716|AGENCIA DE VIAJES DUAL
19717|(4) Cuatro tenedores
19718|PRIMERA / 4 TENEDORES
19719|PRIMERA / 3 COPAS
19720|AGENCIA DE VIAJES MAYORISTA
19721|OPERADOR TURÍSTICO
19722|SEGUNDA / 3 TENEDORES
19723|AGENCIA DE VIAJES DUAL
19724|SEGUNDA
19725|4 ESTRELLAS
19726|OPERADOR TURÍSTICO
19727|SEGUNDA / 3 TENEDORES
19728|AGENCIA DE VIAJES DUAL
19729|SEGUNDA / 3 TENEDORES
19730|OPERADOR TURÍSTICO
19731|AGENCIA DE VIAJES MAYORISTA
19732|PRIMERA / 1 TAZA
19733|TERCERA / 2 TENEDORES
19734|CUARTA / 1 TENEDOR
19735|PRIMERA / 4 TENEDORES
19736|TERCERA / 2 TENEDORES
19737|CUARTA / 1 TENEDOR
19738|SEGUNDA / 3 TENEDORES
19739|SEGUNDA / 3 TENEDORES
19740|SEGUNDA / 3 TENEDORES
19741|SEGUNDA / 3 TENEDORES
19742|PRIMERA / 4 TENEDORES
19743|3 ESTRELLAS
19744|AGENCIA DE VIAJES INTERNACIONAL
19745|TERCERA
19746|AGENCIA DE VIAJES DUAL
19747|SEGUNDA / 3 TENEDORES
19748|OPERADOR TURÍSTICO
19749|AGENCIA DE VIAJES DUAL
19750|PRIMERA / 4 TENEDORES
19751|OPERADOR TURÍSTICO
19752|PRIMERA / 1 TAZA
19753|AGENCIA DE VIAJES DUAL
19754|3 ESTRELLAS
19755|OPERADOR TURÍSTICO
19756|AGENCIA DE VIAJES DUAL
19757|3 Estrellas
19758|PRIMERA / 1 TAZA
19759|AGENCIA DE VIAJES DUAL
19760|AGENCIA DE VIAJES MAYORISTA
19761|AGENCIA DE VIAJES DUAL
19762|TERCERA
19763|SEGUNDA
19764|SEGUNDA
19765|OPERADOR TURÍSTICO
19766|SERVICIO TRANSP.TERRES.TURIS.
19767|PRIMERA
19768|SERVICIO TRANSP.TERRES.TURIS.
19769|TERCERA / 2 TENEDORES
19770|TERCERA / 2 TENEDORES
19771|SEGUNDA / 3 TENEDORES
19772|TERCERA / 2 TENEDORES
19773|SEGUNDA / 3 TENEDORES
19774|SERVICIO TRANSP.TERRES.TURIS.
19775|AGENCIA DE VIAJES MAYORISTA
19776|AGENCIA DE VIAJES DUAL
19777|SEGUNDA / 3 TENEDORES
19778|AGENCIA DE VIAJES DUAL
19779|AGENCIA DE VIAJES DUAL
19780|SEGUNDA / 3 TENEDORES
19781|AGENCIA DE VIAJES DUAL
19782|Categoría única
19783|Categoría única
19784|(1) Un tenedor
19785|SEGUNDA
19786|TERCERA
19787|SEGUNDA
19788|(1) Un tenedor
19789|SEGUNDA / 3 TENEDORES
19790|SEGUNDA / 3 TENEDORES
19791|OPERADOR TURÍSTICO
19792|AGENCIA DE VIAJES DUAL
19793|5 Estrellas
19794|AGENCIA DE VIAJES DUAL
19795|TERCERA / 2 TENEDORES
19796|AGENCIA DE VIAJES MAYORISTA
19797|AGENCIA DE VIAJES DUAL
19798|PRIMERA / 3 COPAS
19799|PRIMERA / 4 TENEDORES
19800|AGENCIA DE VIAJES DUAL
19801|OPERADOR TURÍSTICO
19802|SEGUNDA / 3 TENEDORES
19803|CUARTA / 1 TENEDOR
19804|YATES_PASAJ
19805|SEGUNDA / 3 TENEDORES
19806|SEGUNDA / 3 TENEDORES
19807|PRIMERA / 3 COPAS
19808|OPERADOR TURÍSTICO
19809|PRIMERA / 4 TENEDORES
19810|AGENCIA DE VIAJES MAYORISTA
19811|SEGUNDA / 3 TENEDORES
19812|TERCERA
19813|SEGUNDA
19814|PRIMERA / 1 TAZA
19815|PRIMERA / 1 TAZA
19816|AGENCIA DE VIAJES DUAL
19817|AGENCIA DE VIAJES DUAL
19818|AGENCIA DE VIAJES DUAL
19819|PRIMERA / 1 TAZA
19820|PRIMERA / 4 TENEDORES
19821|AGENCIA DE VIAJES DUAL
19822|AGENCIA DE VIAJES DUAL
19823|CUARTA / 1 TENEDOR
19824|LUJO / 5 TENEDORES
19825|3 Estrellas
19826|OPERADOR TURÍSTICO
19827|AGENCIA DE VIAJES MAYORISTA
19828|TERCERA
19829|PRIMERA / 3 COPAS
19830|TERCERA / 2 TENEDORES
19831|SEGUNDA / 3 TENEDORES
19832|PRIMERA / 4 TENEDORES
19833|PRIMERA / 4 TENEDORES
19834|PRIMERA / 4 TENEDORES
19835|TERCERA / 2 TENEDORES
19836|PRIMERA / 1 TAZA
19837|AGENCIA DE VIAJES DUAL
19838|OPERADOR TURÍSTICO
19839|OPERADOR TURÍSTICO
19840|2 ESTRELLAS
19841|SEGUNDA
19842|SEGUNDA
19843|SEGUNDA / 3 TENEDORES
19844|SEGUNDA / 3 TENEDORES
19845|AGENCIA DE VIAJES DUAL
19846|AGENCIA DE VIAJES DUAL
19847|SEGUNDA
19848|SEGUNDA / 3 TENEDORES
19849|2 ESTRELLAS
19850|TERCERA
19851|AGENCIA DE VIAJES INTERNACIONAL
19852|AGENCIA DE VIAJES DUAL
19853|CUARTA / 1 TENEDOR
19854|AGENCIA DE VIAJES DUAL
19855|AGENCIA DE VIAJES DUAL
19856|AGENCIA DE VIAJES DUAL
19857|PRIMERA / 4 TENEDORES
19858|AGENCIA DE VIAJES INTERNACIONAL
19859|SERVICIO TRANSP.TERRES.TURIS.
19860|OPERADOR TURÍSTICO
19861|CUARTA / 1 TENEDOR
19862|TERCERA
19863|OPERADOR TURÍSTICO
19864|OPERADOR TURÍSTICO
19865|SEGUNDA / 2 COPAS
19866|CUARTA / 1 TENEDOR
19867|AGENCIA DE VIAJES MAYORISTA
19868|2 ESTRELLAS
19869|OPERADOR TURÍSTICO
19870|4 ESTRELLAS
19871|AGENCIA DE VIAJES DUAL
19872|OPERADOR TURÍSTICO
19873|OPERADOR TURÍSTICO
19874|AGENCIA DE VIAJES DUAL
19875|AGENCIA DE VIAJES DUAL
19876|PRIMERA
19877|AGENCIA DE VIAJES DUAL
19878|TERCERA
19879|SEGUNDA / 3 TENEDORES
19880|AGENCIA DE VIAJES DUAL
19881|OPERADOR TURÍSTICO
19882|SEGUNDA / 3 TENEDORES
19883|AGENCIA DE VIAJES DUAL
19884|2 Estrellas
19885|PRIMERA / 3 COPAS
19886|PRIMERA / 3 COPAS
19887|AGENCIA DE VIAJES DUAL
19888|AGENCIA DE VIAJES DUAL
19889|SEGUNDA
19890|OPERADOR TURÍSTICO
19891|2 ESTRELLAS
19892|SEGUNDA / 3 TENEDORES
19893|SEGUNDA / 3 TENEDORES
19894|SEGUNDA / 3 TENEDORES
19895|PRIMERA / 4 TENEDORES
19896|AGENCIA DE VIAJES MAYORISTA
19897|PRIMERA / 4 TENEDORES
19898|SEGUNDA
19899|PRIMERA / 4 TENEDORES
19900|AGENCIA DE VIAJES DUAL
19901|AGENCIA DE VIAJES DUAL
19902|SERVICIO TRANSP.TERRES.TURIS.
19903|AGENCIA DE VIAJES MAYORISTA
19904|OPERADOR TURÍSTICO
19905|AGENCIA DE VIAJES DUAL
19906|AGENCIA DE VIAJES MAYORISTA
19907|OPERADOR TURÍSTICO
19908|AGENCIA DE VIAJES INTERNACIONAL
19909|AGENCIA DE VIAJES DUAL
19910|CUARTA / 1 TENEDOR
19911|LUJO / 2 TAZAS
19912|AGENCIA DE VIAJES DUAL
19913|OPERADOR TURÍSTICO
19914|5 Estrellas
19915|SERVICIO TRANSP.TERRES.TURIS.
19916|AGENCIA DE VIAJES DUAL
19917|AGENCIA DE VIAJES DUAL
19918|TERCERA / 2 TENEDORES
19919|OPERADOR TURÍSTICO
19920|PRIMERA / 4 TENEDORES
19921|AGENCIA DE VIAJES DUAL
19922|AGENCIA DE VIAJES MAYORISTA
19923|SEGUNDA / 3 TENEDORES
19924|AGENCIA DE VIAJES DUAL
19925|SEGUNDA
19926|3 Estrellas
19927|2 Estrellas
19928|AGENCIA DE VIAJES DUAL
19929|AGENCIA DE VIAJES DUAL
19930|AGENCIA DE VIAJES INTERNACIONAL
19931|OPERADOR TURÍSTICO
19932|SEGUNDA
19933|SEGUNDA / 3 TENEDORES
19934|AGENCIA DE VIAJES DUAL
19935|PRIMERA / 4 TENEDORES
19936|SEGUNDA / 3 TENEDORES
19937|CUARTA / 1 TENEDOR
19938|2 ESTRELLAS
19939|AGENCIA DE VIAJES DUAL
19940|SEGUNDA
19941|SEGUNDA / 3 TENEDORES
19942|SEGUNDA / 3 TENEDORES
19943|AGENCIA DE VIAJES DUAL
19944|SERVICIO TRANSP.TERRES.TURIS.
19945|SEGUNDA / 2 COPAS
19946|SEGUNDA / 3 TENEDORES
19947|TERCERA
19948|AGENCIA DE VIAJES DUAL
19949|AGENCIA DE VIAJES DUAL
19950|RENT A CAR
19951|SEGUNDA / 3 TENEDORES
19952|(3) Tres tenedores
19953|3 Estrellas
19954|PRIMERA / 4 TENEDORES
19955|SEGUNDA / 3 TENEDORES
19956|SERVICIO TRANSP.TERRES.TURIS.
19957|(1) Un tenedor
19958|(1) Un tenedor
19959|AGENCIA DE VIAJES DUAL
19960|4 ESTRELLAS
19961|2 ESTRELLAS
19962|PRIMERA / 4 TENEDORES
19963|OPERADOR TURÍSTICO
19964|SEGUNDA / 3 TENEDORES
19965|OPERADOR TURÍSTICO
19966|PRIMERA / 4 TENEDORES
19967|OPERADOR TURÍSTICO
19968|CUARTA / 1 TENEDOR
19969|AGENCIA DE VIAJES MAYORISTA
19970|OPERADOR TURÍSTICO
19971|OPERADOR TURÍSTICO
19972|AGENCIA DE VIAJES INTERNACIONAL
19973|SEGUNDA / 3 TENEDORES
19974|LUJO / 5 TENEDORES
19975|PRIMERA / 4 TENEDORES
19976|AGENCIA DE VIAJES DUAL
19977|OPERADOR TURÍSTICO
19978|AGENCIA DE VIAJES DUAL
19979|AGENCIA DE VIAJES DUAL
19980|OPERADOR TURÍSTICO
19981|AGENCIA DE VIAJES DUAL
19982|SEGUNDA / 3 TENEDORES
19983|AGENCIA DE VIAJES DUAL
19984|OPERADOR TURÍSTICO
19985|PRIMERA / 3 COPAS
19986|PRIMERA / 4 TENEDORES
19987|AGENCIA DE VIAJES DUAL
19988|OPERADOR TURÍSTICO
19989|AGENCIA DE VIAJES DUAL
19990|LUJO / 5 TENEDORES
19991|OPERADOR TURÍSTICO
19992|SERVICIO TRANSP.TERRES.TURIS.
19993|TERCERA / 2 TENEDORES
19994|PRIMERA / 3 COPAS
19995|TERCERA / 2 TENEDORES
19996|SEGUNDA / 3 TENEDORES
19997|LUJO / 5 TENEDORES
19998|AGENCIA DE VIAJES MAYORISTA
19999|SEGUNDA / 3 TENEDORES
20000|SEGUNDA / 2 COPAS
20001|AGENCIA DE VIAJES DUAL
20002|AGENCIA DE VIAJES DUAL
20003|AGENCIA DE VIAJES DUAL
20004|LUJO / 2 TAZAS
20005|AGENCIA DE VIAJES DUAL
20006|TERCERA / 2 TENEDORES
20007|SEGUNDA / 3 TENEDORES
20008|AGENCIA DE VIAJES DUAL
20009|PRIMERA / 4 TENEDORES
20010|PRIMERA / 4 TENEDORES
20011|OPERADOR TURÍSTICO
20012|SERVICIO NACIONAL AEREO
20013|OPERADOR TURÍSTICO
20014|AGENCIA DE VIAJES DUAL
20015|AGENCIA DE VIAJES DUAL
20016|AGENCIA DE VIAJES DUAL
20017|SERVICIO TRANSP.TERRES.TURIS.
20018|AGENCIA DE VIAJES DUAL
20019|SEGUNDA / 3 TENEDORES
20020|AGENCIA DE VIAJES DUAL
20021|PRIMERA
20022|PRIMERA / 3 COPAS
20023|2 ESTRELLAS
20024|OPERADOR TURÍSTICO
20025|OPERADOR TURÍSTICO
20026|TERCERA / 2 TENEDORES
20027|AGENCIA DE VIAJES DUAL
20028|OPERADOR TURÍSTICO
20029|TERCERA / 2 TENEDORES
20030|OPERADOR TURÍSTICO
20031|OPERADOR TURÍSTICO
20032|OPERADOR TURÍSTICO
20033|TERCERA / 2 TENEDORES
20034|AGENCIA DE VIAJES DUAL
20035|OPERADOR TURÍSTICO
20036|OPERADOR TURÍSTICO
20037|OPERADOR TURÍSTICO
20038|OPERADOR TURÍSTICO
20039|OPERADOR TURÍSTICO
20040|AGENCIA DE VIAJES DUAL
20041|OPERADOR TURÍSTICO
20042|SEGUNDA / 3 TENEDORES
20043|AGENCIA DE VIAJES DUAL
20044|AGENCIA DE VIAJES DUAL
20045|PRIMERA / 4 TENEDORES
20046|AGENCIA DE VIAJES DUAL
20047|PRIMERA / 3 COPAS
20048|SEGUNDA / 3 TENEDORES
20049|AGENCIA DE VIAJES DUAL
20050|SEGUNDA / 3 TENEDORES
20051|AGENCIA DE VIAJES DUAL
20052|SEGUNDA / 3 TENEDORES
20053|PRIMERA / 4 TENEDORES
20054|PRIMERA / 3 COPAS
20055|PRIMERA / 4 TENEDORES
20056|INTER_OPER
20057|AGENCIA DE VIAJES DUAL
20058|AGENCIA DE VIAJES DUAL
20059|OPERADOR TURÍSTICO
20060|OPERADOR TURÍSTICO
20061|PRIMERA / 3 COPAS
20062|SERVICIO TRANSP.TERRES.TURIS.
20063|AGENCIA DE VIAJES DUAL
20064|OPERADOR TURÍSTICO
20065|AGENCIA DE VIAJES DUAL
20066|SEGUNDA / 3 TENEDORES
20067|AGENCIA DE VIAJES DUAL
20068|AGENCIA DE VIAJES DUAL
20069|AGENCIA DE VIAJES DUAL
20070|AGENCIA DE VIAJES DUAL
20071|(3) Tres tenedores
20072|AGENCIA DE VIAJES INTERNACIONAL
20073|AGENCIA DE VIAJES DUAL
20074|3 ESTRELLAS
20075|AGENCIA DE VIAJES DUAL
20076|AGENCIA DE VIAJES DUAL
20077|OPERADOR TURÍSTICO
20078|PRIMERA / 1 TAZA
20079|AGENCIA DE VIAJES DUAL
20080|AGENCIA DE VIAJES DUAL
20081|AGENCIA DE VIAJES INTERNACIONAL
20082|3 Estrellas
20083|4 ESTRELLAS
20084|OPERADOR TURÍSTICO
20085|SEGUNDA / 3 TENEDORES
20086|PRIMERA / 4 TENEDORES
20087|OPERADOR TURÍSTICO
20088|OPERADOR TURÍSTICO
20089|OPERADOR TURÍSTICO
20090|PRIMERA / 4 TENEDORES
20091|TERCERA / 2 TENEDORES
20092|OPERADOR TURÍSTICO
