id|Categoría |id_1
18038|SEGUNDA|3046
18039|SEGUNDA|3047
18040|TERCERA|3048
18041|TERCERA|3049
18042|TERCERA|3050
18043|TERCERA|3051
18044|TERCERA|3052
18045|SEGUNDA|3053
18046|OPERADOR TURÍSTICO|3054
18047|SEGUNDA|3055
18048|SEGUNDA|3056
18049|TERCERA|3057
18050|SEGUNDA|3058
18051|TERCERA|3059
18052|TERCERA|3060
18053|PRIMERA|3061
18054|AGENCIA DE VIAJES INTERNACIONAL|3062
18055|AGENCIA DE VIAJES INTERNACIONAL|3063
18056|2 Estrellas|3064
18057|2 Estrellas|3065
18058|RENT A CAR|3066
18059|OPERADOR TURÍSTICO|3067
18060|CUARTA|3068
18061|TERCERA|3069
18062|OPERADOR TURÍSTICO|3070
18063|TERCERA|3071
18064|PRIMERA|3072
18065|TERCERA|3073
18066|SEGUNDA|3074
18067|CUARTA|3075
18068|PRIMERA|3076
18069|TERCERA|3077
18070|3 Estrellas|3078
18071|AGENCIA DE VIAJES DUAL|3079
18072|TERCERA|3080
18073|OPERADOR TURÍSTICO|3081
18074|SERVICIO TRANSP.TERRES.TURIS.|3082
18075|CUARTA|3083
18076|TERCERA|3084
18077|3 Estrellas|3085
18078|PRIMERA|3086
18079|CUARTA|3087
18080|SEGUNDA|3088
18081|SEGUNDA|3089
18082|SEGUNDA|3090
18083|SEGUNDA|3091
18084|SEGUNDA|3092
18085|SEGUNDA|3093
18086|SEGUNDA|3094
18087|SEGUNDA|3095
18088|SEGUNDA|3096
18089|(1) Un tenedor|3097
18090|PRIMERA|3098
18091|(1) Un tenedor|3099
18092|(1) Un tenedor|3100
18093|(1) Un tenedor|3101
18094|(1) Un tenedor|3102
18095|SEGUNDA|3103
18096|TERCERA|3104
18097|AGENCIA DE VIAJES INTERNACIONAL|3105
18098|TERCERA|3106
18099|TERCERA|3107
18100|AGENCIA DE VIAJES MAYORISTA|3108
18101|TERCERA|3109
18102|TERCERA|3110
18103|SEGUNDA|3111
18104|3 Estrellas|3112
18105|TERCERA|3113
18106|1 Estrellas|3114
18107|1 Estrellas|3115
18108|Categoría única|3116
18109|TERCERA|3117
18110|PRIMERA|3118
18111|5 Estrellas|3119
18112|SEGUNDA|3120
18113|AGENCIA DE VIAJES INTERNACIONAL|3121
18114|TERCERA|3122
18115|TERCERA|3123
18116|(1) Un tenedor|3124
18117|TERCERA|3125
18118|TERCERA|3126
18119|TERCERA|3127
18120|TERCERA|3128
18121|LUJO|3129
18122|PRIMERA|3130
18123|(1) Una copa|3131
18124|3 Estrellas|3132
18125|SEGUNDA|3133
18126|TERCERA|3134
18127|TERCERA|3135
18128|TERCERA|3136
18129|TERCERA|3137
18130|SEGUNDA|3138
18131|(2) Dos tazas|3139
18132|TERCERA|3140
18133|SEGUNDA|3141
18134|1 Estrellas|3142
18135|TERCERA|3143
18136|AGENCIA DE VIAJES DUAL|3144
18137|AGENCIA DE VIAJES DUAL|3145
18138|SEGUNDA|3146
18139|TERCERA|3147
18140|TERCERA|3148
18141|TERCERA|3149
18142|TERCERA|3150
18143|TERCERA|3151
18144|SEGUNDA|3152
18145|TERCERA|3153
18146|TERCERA|3154
18147|TERCERA|3155
18148|(1) Una taza|3156
18149|TERCERA|3157
18150|PRIMERA|3158
18151|TERCERA|3159
18152|PRIMERA|3160
18153|PRIMERA|3161
18154|TERCERA|3162
18155|PRIMERA|3163
18156|TERCERA|3164
18157|TERCERA|3165
18158|TERCERA|3166
18159|TERCERA|3167
18160|TERCERA|3168
18161|TERCERA|3169
18162|SEGUNDA|3170
18163|TERCERA|3171
18164|SEGUNDA|3172
18165|PRIMERA|3173
18166|TERCERA|3174
18167|SEGUNDA|3175
18168|SEGUNDA|3176
18169|TERCERA|3177
18170|TERCERA|3178
18171|SEGUNDA|3179
18172|(1) Una tazas|3180
18173|1 Estrellas|3181
18174|CUARTA|3182
18175|TERCERA|3183
18176|CUARTA|3184
18177|SEGUNDA|3185
18178|CUARTA|3186
18179|RENT A CAR|3187
18180|RENT A CAR|3188
18181|TERCERA|3189
18182|SEGUNDA|3190
18183|TERCERA|3191
18184|5 Estrellas|3192
18185|LUJO|3193
18186|OPERADOR TURÍSTICO|3194
18187|LUJO|3195
18188|1 Estrellas|3196
18189|CUARTA|3197
18190|TERCERA|3198
18191|SEGUNDA|3199
18192|TERCERA|3200
18193|(1) Un tenedor|3201
18194|TERCERA|3202
18195|TERCERA|3203
18196|(1) Un tenedor|3204
18197|CUARTA|3205
18198|TERCERA|3206
18199|SEGUNDA|3207
18200|OPERADOR TURÍSTICO|3208
18201|TERCERA|3209
18202|TERCERA|3210
18203|TERCERA|3211
18204|SEGUNDA|3212
18205|TERCERA|3213
18206|SEGUNDA|3214
18207|AGENCIA DE VIAJES INTERNACIONAL|3215
18208|AGENCIA DE VIAJES INTERNACIONAL|3216
18209|1 Estrellas|3217
18210|1 Estrellas|3218
18211|3 Estrellas|3219
18212|2 Estrellas|3220
18213|1 Estrellas|3221
18214|1 Estrellas|3222
18215|1 Estrellas|3223
18216|1 Estrellas|3224
18217|1 Estrellas|3225
18218|1 Estrellas|3226
18219|2 Estrellas|3227
18220|SEGUNDA|3228
18221|1 Estrellas|3229
18222|1 Estrellas|3230
18223|1 Estrellas|3231
18224|1 Estrellas|3232
18225|2 Estrellas|3233
18226|1 Estrellas|3234
18227|1 Estrellas|3235
18228|1 Estrellas|3236
18229|1 Estrellas|3237
18230|1 Estrellas|3238
18231|1 Estrellas|3239
18232|1 Estrellas|3240
18233|1 Estrellas|3241
18234|1 Estrellas|3242
18235|1 Estrellas|3243
18236|2 Estrellas|3244
18237|1 Estrellas|3245
18238|1 Estrellas|3246
18239|1 Estrellas|3247
18240|1 Estrellas|3248
18241|TERCERA|3249
18242|1 Estrellas|3250
18243|TERCERA|3251
18244|1 Estrellas|3252
18245|1 Estrellas|3253
18246|1 Estrellas|3254
18247|1 Estrellas|3255
18248|1 Estrellas|3256
18249|1 Estrellas|3257
18250|2 Estrellas|3258
18251|1 Estrellas|3259
18252|2 Estrellas|3260
18253|1 Estrellas|3261
18254|1 Estrellas|3262
18255|1 Estrellas|3263
18256|2 Estrellas|3264
18257|2 Estrellas|3265
18258|2 Estrellas|3266
18259|1 Estrellas|3267
18260|1 Estrellas|3268
18261|1 Estrellas|3269
18262|3 Estrellas|3270
18263|3 Estrellas|3271
18264|1 Estrellas|3272
18265|3 Estrellas|3273
18266|TERCERA|3274
18267|1 Estrellas|3275
18268|1 Estrellas|3276
18269|1 Estrellas|3277
18270|1 Estrellas|3278
18271|TERCERA|3279
18272|TERCERA|3280
18273|1 Estrellas|3281
18274|SEGUNDA|3282
18275|SEGUNDA|3283
18276|1 Estrellas|3284
18277|TERCERA|3285
18278|1 Estrellas|3286
18279|2 Estrellas|3287
18280|1 Estrellas|3288
18281|1 Estrellas|3289
18282|2 Estrellas|3290
18283|1 Estrellas|3291
18284|1 Estrellas|3292
18285|1 Estrellas|3293
18286|1 Estrellas|3294
18287|1 Estrellas|3295
18288|1 Estrellas|3296
18289|1 Estrellas|3297
18290|1 Estrellas|3298
18291|1 Estrellas|3299
18292|1 Estrellas|3300
18293|1 Estrellas|3301
18294|1 Estrellas|3302
18295|1 Estrellas|3303
18296|1 Estrellas|3304
18297|1 Estrellas|3305
18298|LUJO|3306
18299|TERCERA|3307
18300|1 Estrellas|3308
18301|1 Estrellas|3309
18302|1 Estrellas|3310
18303|2 Estrellas|3311
18304|1 Estrellas|3312
18305|1 Estrellas|3313
18306|1 Estrellas|3314
18307|1 Estrellas|3315
18308|1 Estrellas|3316
18309|OPERADOR TURÍSTICO|3317
18310|1 Estrellas|3318
18311|1 Estrellas|3319
18312|3 Estrellas|3320
18313|3 Estrellas|3321
18314|4 Estrellas|3322
18315|4 Estrellas|3323
18316|3 Estrellas|3324
18317|3 Estrellas|3325
18318|3 Estrellas|3326
18319|2 Estrellas|3327
18320|3 Estrellas|3328
18321|3 Estrellas|3329
18322|1 Estrellas|3330
18323|3 Estrellas|3331
18324|3 Estrellas|3332
18325|1 Estrellas|3333
18326|1 Estrellas|3334
18327|3 Estrellas|3335
18328|3 Estrellas|3336
18329|3 Estrellas|3337
18330|3 Estrellas|3338
18331|3 Estrellas|3339
18332|3 Estrellas|3340
18333|2 Estrellas|3341
18334|3 Estrellas|3342
18335|3 Estrellas|3343
18336|3 Estrellas|3344
18337|3 Estrellas|3345
18338|3 Estrellas|3346
18339|3 Estrellas|3347
18340|3 Estrellas|3348
18341|3 Estrellas|3349
18342|3 Estrellas|3350
18343|3 Estrellas|3351
18344|SEGUNDA|3352
18345|3 Estrellas|3353
18346|(1) Un tenedor|3354
18347|SEGUNDA|3355
18348|SEGUNDA|3356
18349|TERCERA|3357
18350|TERCERA|3358
18351|SEGUNDA|3359
18352|TERCERA|3360
18353|CUARTA|3361
18354|TERCERA|3362
18355|TERCERA|3363
18356|2 Estrellas|3364
18357|4 Estrellas|3365
18358|2 Estrellas|3366
18359|1 Estrellas|3367
18360|3 Estrellas|3368
18361|2 Estrellas|3369
18362|2 Estrellas|3370
18363|2 Estrellas|3371
18364|2 Estrellas|3372
18365|TERCERA|3373
18366|5 Estrellas|3374
18367|2 Estrellas|3375
18368|3 Estrellas|3376
18369|2 Estrellas|3377
18370|3 Estrellas|3378
18371|3 Estrellas|3379
18372|2 Estrellas|3380
18373|2 Estrellas|3381
18374|2 Estrellas|3382
18375|5 Estrellas|3383
18376|2 Estrellas|3384
18377|2 Estrellas|3385
18378|2 Estrellas|3386
18379|5 Estrellas|3387
18380|2 Estrellas|3388
18381|3 Estrellas|3389
18382|2 Estrellas|3390
18383|1 Estrellas|3391
18384|3 Estrellas|3392
18385|2 Estrellas|3393
18386|1 Estrellas|3394
18387|3 Estrellas|3395
18388|1 Estrellas|3396
18389|2 Estrellas|3397
18390|2 Estrellas|3398
18391|2 Estrellas|3399
18392|4 Estrellas|3400
18393|PRIMERA|3401
18394|1 Estrellas|3402
18395|1 Estrellas|3403
18396|3 Estrellas|3404
18397|2 Estrellas|3405
18398|2 Estrellas|3406
18399|2 Estrellas|3407
18400|2 Estrellas|3408
18401|2 Estrellas|3409
18402|1 Estrellas|3410
18403|2 Estrellas|3411
18404|2 Estrellas|3412
18405|2 Estrellas|3413
18406|1 Estrellas|3414
18407|2 Estrellas|3415
18408|2 Estrellas|3416
18409|2 Estrellas|3417
18410|2 Estrellas|3418
18411|1 Estrellas|3419
18412|2 Estrellas|3420
18413|3 Estrellas|3421
18414|2 Estrellas|3422
18415|2 Estrellas|3423
18416|2 Estrellas|3424
18417|1 Estrellas|3425
18418|2 Estrellas|3426
18419|3 Estrellas|3427
18420|4 Estrellas|3428
18421|3 Estrellas|3429
18422|5 Estrellas|3430
18423|5 Estrellas|3431
18424|2 Estrellas|3432
18425|2 Estrellas|3433
18426|3 Estrellas|3434
18427|3 Estrellas|3435
18428|4 Estrellas|3436
18429|2 Estrellas|3437
18430|4 Estrellas|3438
18431|2 Estrellas|3439
18432|4 Estrellas|3440
18433|2 Estrellas|3441
18434|3 Estrellas|3442
18435|2 Estrellas|3443
18436|1 Estrellas|3444
18437|2 Estrellas|3445
18438|2 Estrellas|3446
18439|2 Estrellas|3447
18440|2 Estrellas|3448
18441|1 Estrellas|3449
18442|1 Estrellas|3450
18443|4 Estrellas|3451
18444|1 Estrellas|3452
18445|2 Estrellas|3453
18446|2 Estrellas|3454
18447|1 Estrellas|3455
18448|3 Estrellas|3456
18449|4 Estrellas|3457
18450|TERCERA|3458
18451|3 Estrellas|3459
18452|2 Estrellas|3460
18453|1 Estrellas|3461
18454|3 Estrellas|3462
18455|TERCERA|3463
18456|1 Estrellas|3464
18457|TERCERA|3465
18458|SERVICIO TRANSP.TERRES.TURIS.|3466
18459|2 Estrellas|3467
18460|1 Estrellas|3468
18461|(1) Una copa|3469
18462|TERCERA|3470
18463|CUARTA|3471
18464|1 Estrellas|3472
18465|TERCERA|3473
18466|1 Estrellas|3474
18467|1 Estrellas|3475
18468|OPERADOR TURÍSTICO|3476
18469|OPERADOR TURÍSTICO|3477
18470|AGENCIA DE VIAJES INTERNACIONAL|3478
18471|AGENCIA DE VIAJES DUAL|3479
18472|INTER_OPER|3480
18473|INTER_OPER|3481
18474|CUARTA|3482
18475|SEGUNDA|3483
18476|PRIMERA|3484
18477|TERCERA|3485
18478|TERCERA|3486
18479|(1) Un tenedor|3487
18480|AGENCIA DE VIAJES MAYORISTA|3488
18481|AGENCIA DE VIAJES INTERNACIONAL|3489
18482|CUARTA|3490
18483|AGENCIA DE VIAJES DUAL|3491
18484|1 Estrellas|3492
18485|TERCERA|3493
18486|1 Estrellas|3494
18487|PRIMERA|3495
18488|SEGUNDA|3496
18489|TERCERA|3497
18490|TERCERA|3498
18491|TERCERA|3499
18492|SEGUNDA|3500
18493|AGENCIA DE VIAJES DUAL|3501
18494|AGENCIA DE VIAJES DUAL|3502
18495|(4) Cuatro tenedores|3503
18496|(4) Cuatro tenedores|3504
18497|(4) Cuatro tenedores|3505
18498|(4) Cuatro tenedores|3506
18499|SEGUNDA|3507
18500|PRIMERA|3508
18501|PRIMERA|3509
18502|SEGUNDA|3510
18503|SEGUNDA|3511
18504|SEGUNDA|3512
18505|SEGUNDA|3513
18506|SEGUNDA|3514
18507|SEGUNDA|3515
18508|SEGUNDA|3516
18509|SEGUNDA|3517
18510|(1) Un tenedor|3518
18511|(1) Un tenedor|3519
18512|TERCERA|3520
18513|TERCERA|3521
18514|TERCERA|3522
18515|SEGUNDA|3523
18516|2 Estrellas|3524
18517|2 Estrellas|3525
18518|SEGUNDA|3526
18519|TERCERA|3527
18520|TERCERA|3528
18521|AGENCIA DE VIAJES DUAL|3529
18522|2 Estrellas|3530
18523|SEGUNDA|3531
18524|SEGUNDA|3532
18525|AGENCIA DE VIAJES INTERNACIONAL|3533
18526|AGENCIA DE VIAJES DUAL|3534
18527|AGENCIA DE VIAJES INTERNACIONAL|3535
18528|2 Estrellas|3536
18529|SEGUNDA|3537
18530|1 Estrellas|3538
18531|AGENCIA DE VIAJES DUAL|3539
18532|1 Estrellas|3540
18533|OPERADOR TURÍSTICO|3541
18534|SEGUNDA|3542
18535|1 Estrellas|3543
18536|CUARTA|3544
18537|TERCERA|3545
18538|TERCERA|3546
18539|AGENCIA DE VIAJES DUAL|3547
18540|2 Estrellas|3548
18541|TERCERA|3549
18542|TERCERA|3550
18543|TERCERA|3551
18544|OPERADOR TURÍSTICO|3552
18545|OPERADOR TURÍSTICO|3553
18546|PRIMERA|3554
18547|SEGUNDA|3555
18548|SEGUNDA|3556
18549|TERCERA|3557
18550|TERCERA|3558
18551|TERCERA|3559
18552|OPERADOR TURÍSTICO|3560
18553|TERCERA|3561
18554|TERCERA|3562
18555|SEGUNDA|3563
18556|1 Estrellas|3564
18557|OPERADOR TURÍSTICO|3565
18558|SEGUNDA|3566
18559|SEGUNDA|3567
18560|(1) Un tenedor|3568
18561|PRIMERA|3569
18562|SEGUNDA|3570
18563|1 Estrellas|3571
18564|PRIMERA|3572
18565|AGENCIA DE VIAJES INTERNACIONAL|3573
18566|CUARTA|3574
18567|TERCERA|3575
18568|CUARTA|3576
18569|1 Estrellas|3577
18570|1 Estrellas|3578
18571|AGENCIA DE VIAJES DUAL|3579
18572|2 Estrellas|3580
18573|SEGUNDA|3581
18574|SEGUNDA|3582
18575|TERCERA|3583
18576|SEGUNDA|3584
18577|(5) Cinco tenedores|3585
18578|TERCERA|3586
18579|PRIMERA|3587
18580|SEGUNDA|3588
18581|AGENCIA DE VIAJES INTERNACIONAL|3589
18582|CUARTA|3590
18583|SEGUNDA|3591
18584|CUARTA|3592
18585|SEGUNDA|3593
18586|TERCERA|3594
18587|TERCERA|3595
18588|AGENCIA DE VIAJES DUAL|3596
18589|SEGUNDA|3597
18590|SEGUNDA|3598
18591|CUARTA|3599
18592|TERCERA|3600
18593|TERCERA|3601
18594|TERCERA|3602
18595|SEGUNDA|3603
18596|SEGUNDA|3604
18597|SEGUNDA|3605
18598|3 Estrellas|3606
18599|CUARTA|3607
18600|TERCERA|3608
18601|TERCERA|3609
18602|TERCERA|3610
18603|CUARTA|3611
18604|CUARTA|3612
18605|OPERADOR TURÍSTICO|3613
18606|SEGUNDA|3614
18607|TERCERA|3615
18608|SEGUNDA|3616
18609|TERCERA|3617
18610|TERCERA|3618
18611|TERCERA|3619
18612|TERCERA|3620
18613|TERCERA|3621
18614|TERCERA|3622
18615|CUARTA|3623
18616|TERCERA|3624
18617|TERCERA|3625
18618|SEGUNDA|3626
18619|Categoría única|3627
18620|AGENCIA DE VIAJES INTERNACIONAL|3628
18621|TERCERA|3629
18622|(1) Un tenedor|3630
18623|CUARTA|3631
18624|CUARTA|3632
18625|TERCERA|3633
18626|TERCERA|3634
18627|SEGUNDA|3635
18628|AGENCIA DE VIAJES INTERNACIONAL|3636
18629|CUARTA|3637
18630|SEGUNDA|3638
18631|TERCERA|3639
18632|CUARTA|3640
18633|OPERADOR TURÍSTICO|3641
18634|AGENCIA DE VIAJES DUAL|3642
18635|TERCERA|3643
18636|TERCERA|3644
18637|OPERADOR TURÍSTICO|3645
18638|OPERADOR TURÍSTICO|3646
18639|TERCERA|3647
18640|CUARTA|3648
18641|PRIMERA|3649
18642|AGENCIA DE VIAJES INTERNACIONAL|3650
18643|1 Estrellas|3651
18644|CUARTA|3652
18645|CUARTA|3653
18646|TERCERA|3654
18647|CUARTA|3655
18648|TERCERA|3656
18649|TERCERA|3657
18650|PRIMERA|3658
18651|TERCERA|3659
18652|AGENCIA DE VIAJES INTERNACIONAL|3660
18653|SEGUNDA|3661
18654|TERCERA|3662
18655|(2) Dos tenedores|3663
18656|TERCERA|3664
18657|SEGUNDA|3665
18658|(2) Dos tenedores|3666
18659|SEGUNDA|3667
18660|SEGUNDA|3668
18661|SEGUNDA|3669
18662|SEGUNDA|3670
18663|SEGUNDA|3671
18664|(1) Una taza|3672
18665|SEGUNDA|3673
18666|SEGUNDA|3674
18667|TERCERA|3675
18668|SEGUNDA|3676
18669|SEGUNDA|3677
18670|RENT A CAR|3678
18671|TERCERA|3679
18672|TERCERA|3680
18673|TERCERA|3681
18674|TERCERA|3682
18675|SEGUNDA|3683
18676|SEGUNDA|3684
18677|TERCERA|3685
18678|SEGUNDA|3686
18679|TERCERA|3687
18680|CUARTA|3688
18681|OPERADOR TURÍSTICO|3689
18682|(1) Una copa|3690
18683|AGENCIA DE VIAJES INTERNACIONAL|3691
18684|TERCERA|3692
18685|SEGUNDA|3693
18686|CUARTA|3694
18687|CUARTA|3695
18688|SEGUNDA|3696
18689|AGENCIA DE VIAJES INTERNACIONAL|3697
18690|INTER_OPER|3698
18691|SEGUNDA|3699
18692|TERCERA|3700
18693|TERCERA|3701
18694|SEGUNDA|3702
18695|SEGUNDA|3703
18696|PRIMERA|3704
18697|1 Estrellas|3705
18698|PRIMERA|3706
18699|2 Estrellas|3707
18700|SEGUNDA|3708
18701|CUARTA|3709
18702|TERCERA|3710
18703|AGENCIA DE VIAJES DUAL|3711
18704|AGENCIA DE VIAJES DUAL|3712
18705|AGENCIA DE VIAJES DUAL|3713
18706|(1) Una copa|3714
18707|TERCERA|3715
18708|TERCERA|3716
18709|SEGUNDA|3717
18710|TERCERA|3718
18711|TERCERA|3719
18712|SEGUNDA|3720
18713|SEGUNDA|3721
18714|PRIMERA|3722
18715|TERCERA|3723
18716|TERCERA|3724
18717|SEGUNDA|3725
18718|(1) Una copa|3726
18719|TERCERA|3727
18720|TERCERA|3728
18721|TERCERA|3729
18722|(1) Una copa|3730
18723|TERCERA|3731
18724|TERCERA|3732
18725|TERCERA|3733
18726|1 Estrellas|3734
18727|CUARTA|3735
18728|CUARTA|3736
18729|TERCERA|3737
18730|AGENCIA DE VIAJES INTERNACIONAL|3738
18731|1 Estrellas|3739
18732|TERCERA|3740
18733|SEGUNDA|3741
18734|SEGUNDA|3742
18735|CUARTA|3743
18736|AGENCIA DE VIAJES INTERNACIONAL|3744
18737|TERCERA|3745
18738|TERCERA|3746
18739|SEGUNDA|3747
18740|TERCERA|3748
18741|(2) Dos tazas|3749
18742|SEGUNDA|3750
18743|TERCERA|3751
18744|3 Estrellas|3752
18745|AGENCIA DE VIAJES MAYORISTA|3753
18746|SEGUNDA|3754
18747|TERCERA|3755
18748|SEGUNDA|3756
18749|SEGUNDA|3757
18750|SEGUNDA|3758
18751|SEGUNDA|3759
18752|SEGUNDA|3760
18753|SEGUNDA|3761
18754|SEGUNDA|3762
18755|SEGUNDA|3763
18756|TERCERA|3764
18757|SEGUNDA|3765
18758|SEGUNDA|3766
18759|SEGUNDA|3767
18760|SEGUNDA|3768
18761|SEGUNDA|3769
18762|SEGUNDA|3770
18763|SEGUNDA|3771
18764|SEGUNDA|3772
18765|SEGUNDA|3773
18766|SEGUNDA|3774
18767|SEGUNDA|3775
18768|SEGUNDA|3776
18769|SEGUNDA|3777
18770|SEGUNDA|3778
18771|SEGUNDA|3779
18772|SEGUNDA|3780
18773|TERCERA|3781
18774|SEGUNDA|3782
18775|SEGUNDA|3783
18776|TERCERA|3784
18777|SEGUNDA|3785
18778|TERCERA|3786
18779|SEGUNDA|3787
18780|SEGUNDA|3788
18781|SEGUNDA|3789
18782|SEGUNDA|3790
18783|SEGUNDA|3791
18784|TERCERA|3792
18785|SEGUNDA|3793
18786|SEGUNDA|3794
18787|SEGUNDA|3795
18788|SEGUNDA|3796
18789|SEGUNDA|3797
18790|SEGUNDA|3798
18791|SEGUNDA|3799
18792|TERCERA|3800
18793|TERCERA|3801
18794|(4) Cuatro tenedores|3802
18795|SEGUNDA|3803
18796|SEGUNDA|3804
18797|TERCERA|3805
18798|TERCERA|3806
18799|AGENCIA DE VIAJES INTERNACIONAL|3807
18800|TERCERA|3808
18801|CUARTA|3809
18802|TERCERA|3810
18803|TERCERA|3811
18804|TERCERA|3812
18805|SEGUNDA|3813
18806|(1) Un tenedor|3814
18807|(1) Un tenedor|3815
18808|(1) Un tenedor|3816
18809|(1) Un tenedor|3817
18810|(1) Un tenedor|3818
18811|(1) Un tenedor|3819
18812|(1) Un tenedor|3820
18813|(1) Un tenedor|3821
18814|(1) Un tenedor|3822
18815|(1) Un tenedor|3823
18816|(1) Un tenedor|3824
18817|(1) Un tenedor|3825
18818|(1) Un tenedor|3826
18819|(1) Un tenedor|3827
18820|(1) Un tenedor|3828
18821|(1) Un tenedor|3829
18822|(1) Un tenedor|3830
18823|(1) Un tenedor|3831
18824|(1) Un tenedor|3832
18825|SEGUNDA|3833
18826|(1) Un tenedor|3834
18827|Categoría única|3835
18828|Categoría única|3836
18829|TERCERA|3837
18830|AGENCIA DE VIAJES DUAL|3838
18831|TERCERA|3839
18832|TERCERA|3840
18833|TERCERA|3841
18834|CUARTA|3842
18835|SEGUNDA|3843
18836|SEGUNDA|3844
18837|OPERADOR TURÍSTICO|3845
18838|TERCERA|3846
18839|OPERADOR TURÍSTICO|3847
18840|CUARTA|3848
18841|SEGUNDA|3849
18842|(3) Tres tenedores|3850
18843|(1) Un tenedor|3851
18844|TERCERA|3852
18845|TERCERA|3853
18846|OPERADOR TURÍSTICO|3854
18847|OPERADOR TURÍSTICO|3855
18848|(1) Un tenedor|3856
18849|AGENCIA DE VIAJES INTERNACIONAL|3857
18850|SEGUNDA|3858
18851|SEGUNDA|3859
18852|1 Estrellas|3860
18853|AGENCIA DE VIAJES DUAL|3861
18854|3 Estrellas|3862
18855|OPERADOR TURÍSTICO|3863
18856|AGENCIA DE VIAJES DUAL|3864
18857|2 Estrellas|3865
18858|TERCERA|3866
18859|TERCERA|3867
18860|SEGUNDA|3868
18861|1 Estrellas|3869
18862|(1) Una copa|3870
18863|(1) Un tenedor|3871
18864|SEGUNDA|3872
18865|4 Estrellas|3873
18866|TERCERA|3874
18867|TERCERA|3875
18868|(1) Un tenedor|3876
18869|SEGUNDA|3877
18870|TERCERA|3878
18871|1 Estrellas|3879
18872|2 Estrellas|3880
18873|(1) Un tenedor|3881
18874|SEGUNDA|3882
18875|TERCERA|3883
18876|3 Estrellas|3884
18877|TERCERA|3885
18878|(1) Un tenedor|3886
18879|Categoría única|3887
18880|TERCERA|3888
18881|(2) Dos tenedores|3889
18882|Categoría única|3890
18883|(1) Un tenedor|3891
18884|(2) Dos tenedores|3892
18885|(2) Dos tenedores|3893
18886|(1) Un tenedor|3894
18887|TERCERA|3895
18888|CUARTA|3896
18889|2 Estrellas|3897
18890|TERCERA|3898
18891|1 Estrellas|3899
18892|TERCERA|3900
18893|TERCERA|3901
18894|2 Estrellas|3902
18895|SEGUNDA|3903
18896|TERCERA|3904
18897|(1) Una copa|3905
18898|TERCERA|3906
18899|1 Estrellas|3907
18900|TERCERA|3908
18901|TERCERA|3909
18902|1 Estrellas|3910
18903|TERCERA|3911
18904|3 Estrellas|3912
18905|Categoría única|3913
18906|TERCERA|3914
18907|CUARTA|3915
18908|CUARTA|3916
18909|CUARTA|3917
18910|SEGUNDA|3918
18911|(1) Un tenedor|3919
18912|(1) Un tenedor|3920
18913|(1) Una copa|3921
18914|2 Estrellas|3922
18915|SEGUNDA|3923
18916|TERCERA|3924
18917|(1) Un tenedor|3925
18918|SEGUNDA|3926
18919|TERCERA|3927
18920|Categoría única|3928
18921|SEGUNDA|3929
18922|TERCERA|3930
18923|SEGUNDA|3931
18924|Categoría única|3932
18925|TERCERA|3933
18926|SEGUNDA|3934
18927|(1) Una copa|3935
18928|SEGUNDA|3936
18929|SEGUNDA|3937
18930|2 Estrellas|3938
18931|TERCERA|3939
18932|AGENCIA DE VIAJES DUAL|3940
18933|AGENCIA DE VIAJES DUAL|3941
18934|CUARTA|3942
18935|TERCERA|3943
18936|SEGUNDA|3944
18937|SEGUNDA|3945
18938|TERCERA|3946
18939|SEGUNDA|3947
18940|TERCERA|3948
18941|CUARTA|3949
18942|Categoría única|3950
18943|TERCERA|3951
18944|TERCERA|3952
18945|(4) Cuatro tenedores|3953
18946|(4) Cuatro tenedores|3954
18947|(4) Cuatro tenedores|3955
18948|(4) Cuatro tenedores|3956
18949|(4) Cuatro tenedores|3957
18950|(4) Cuatro tenedores|3958
18951|(4) Cuatro tenedores|3959
18952|(4) Cuatro tenedores|3960
18953|(1) Un tenedor|3961
18954|(2) Dos tenedores|3962
18955|CUARTA|3963
18956|2 Estrellas|3964
18957|(1) Un tenedor|3965
18958|2 Estrellas|3966
18959|(2) Dos tenedores|3967
18960|4 Estrellas|3968
18961|PRIMERA|3969
18962|2 Estrellas|3970
18963|CUARTA|3971
18964|Categoría única|3972
18965|SEGUNDA|3973
18966|1 Estrellas|3974
18967|SEGUNDA|3975
18968|2 Estrellas|3976
18969|1 Estrellas|3977
18970|Categoría única|3978
18971|1 Estrellas|3979
18972|TERCERA|3980
18973|CUARTA|3981
18974|1 Estrellas|3982
18975|1 Estrellas|3983
18976|SEGUNDA|3984
18977|2 Estrellas|3985
18978|3 Estrellas|3986
18979|TERCERA|3987
18980|(1) Una copa|3988
18981|SEGUNDA|3989
18982|SEGUNDA|3990
18983|TERCERA|3991
18984|TERCERA|3992
18985|CUARTA|3993
18986|CUARTA|3994
18987|CUARTA|3995
18988|SEGUNDA|3996
18989|CUARTA|3997
18990|CUARTA|3998
18991|PRIMERA|3999
18992|PRIMERA|4000
18993|PRIMERA|4001
18994|TERCERA|4002
18995|1 Estrellas|4003
18996|CUARTA|4004
18997|(1) Un tenedor|4005
18998|(2) Dos tenedores|4006
18999|(1) Un tenedor|4007
19000|(1) Un tenedor|4008
19001|SEGUNDA|4009
19002|(1) Un tenedor|4010
19003|(1) Un tenedor|4011
19004|(1) Un tenedor|4012
19005|(1) Un tenedor|4013
19006|(1) Un tenedor|4014
19007|(1) Un tenedor|4015
19008|SEGUNDA|4016
