id_canton|nombre_canton|id_provincia 
85229|GUAYAQUIL|129647
85230|GUAYAQUIL|129648
85231|SAMBORONDÓN|129649
85232|GUAYAQUIL|129650
85233|GUAYAQUIL|129651
85234|GUAYAQUIL|129652
85235|GUAYAQUIL|129653
85236|GUAYAQUIL|129654
85237|GUAYAQUIL|129655
85238|GUAYAQUIL|129656
85239|GUAYAQUIL|129657
85240|GUAYAQUIL|129658
85241|GUAYAQUIL|129659
85242|GUAYAQUIL|129660
85243|GUAYAQUIL|129661
85244|GUAYAQUIL|129662
85245|GUAYAQUIL|129663
85246|GUAYAQUIL|129664
85247|SAMBORONDÓN|129665
85248|GUAYAQUIL|129666
85249|GUAYAQUIL|129667
85250|GUAYAQUIL|129668
85251|GUAYAQUIL|129669
85252|GUAYAQUIL|129670
85253|GUAYAQUIL|129671
85254|GUAYAQUIL|129672
85255|SAMBORONDÓN|129673
85256|CUENCA|129674
85257|LATACUNGA|129675
85258|GUAYAQUIL|129676
85259|GUAYAQUIL|129677
85260|GUAYAQUIL|129678
85261|GUAYAQUIL|129679
85262|GUAYAQUIL|129680
85263|CUENCA|129681
85264|AMBATO|129682
85265|LOJA|129683
85266|GUAYAQUIL|129684
85267|LATACUNGA|129685
85268|RIOBAMBA|129686
85269|AMBATO|129687
85270|IBARRA|129688
85271|GUAYAQUIL|129689
85272|AMBATO|129690
85273|GUAYAQUIL|129691
85274|GUAYAQUIL|129692
85275|SAMBORONDÓN|129693
85276|MANTA|129694
85277|SANTO DOMINGO|129695
85278|GUAYAQUIL|129696
85279|GUAYAQUIL|129697
85280|GUAYAQUIL|129698
85281|GUAYAQUIL|129699
85282|GUAYAQUIL|129700
85283|GUAYAQUIL|129701
85284|GUAYAQUIL|129702
85285|GUAYAQUIL|129703
85286|GUAYAQUIL|129704
85287|GUAYAQUIL|129705
85288|GUAYAQUIL|129706
85289|RUMIÑAHUI|129707
85290|IBARRA|129708
85291|IBARRA|129709
85292|QUITO|129710
85293|QUITO|129711
85294|QUITO|129712
85295|QUITO|129713
85296|QUITO|129714
85297|QUITO|129715
85298|QUITO|129716
85299|QUITO|129717
85300|QUITO|129718
85301|QUITO|129719
85302|QUITO|129720
85303|QUITO|129721
85304|QUITO|129722
85305|QUITO|129723
85306|QUITO|129724
85307|QUITO|129725
85308|QUITO|129726
85309|QUITO|129727
85310|QUITO|129728
85311|QUITO|129729
85312|QUITO|129730
85313|QUITO|129731
85314|QUITO|129732
85315|QUITO|129733
85316|QUITO|129734
85317|QUITO|129735
85318|QUITO|129736
85319|QUITO|129737
85320|QUITO|129738
85321|QUITO|129739
85322|QUITO|129740
85323|QUITO|129741
85324|QUITO|129742
85325|QUITO|129743
85326|QUITO|129744
85327|QUITO|129745
85328|QUITO|129746
85329|QUITO|129747
85330|QUITO|129748
85331|QUITO|129749
85332|QUITO|129750
85333|QUITO|129751
85334|QUITO|129752
85335|QUITO|129753
85336|QUITO|129754
85337|QUITO|129755
85338|QUITO|129756
85339|QUITO|129757
85340|QUITO|129758
85341|QUITO|129759
85342|QUITO|129760
85343|QUITO|129761
85344|QUITO|129762
85345|QUITO|129763
85346|QUITO|129764
85347|QUITO|129765
85348|QUITO|129766
85349|QUITO|129767
85350|QUITO|129768
85351|QUITO|129769
85352|QUITO|129770
85353|QUITO|129771
85354|QUITO|129772
85355|QUITO|129773
85356|QUITO|129774
85357|QUITO|129775
85358|QUITO|129776
85359|SAN CRISTÓBAL|129777
85360|QUITO|129778
85361|QUITO|129779
85362|QUITO|129780
85363|QUITO|129781
85364|QUITO|129782
85365|QUITO|129783
85366|QUITO|129784
85367|DURÁN|129785
85368|QUITO|129786
85369|QUITO|129787
85370|QUITO|129788
85371|QUITO|129789
85372|RUMIÑAHUI|129790
85373|GUAYAQUIL|129791
85374|QUITO|129792
85375|QUITO|129793
85376|SANTA CRUZ|129794
85377|QUITO|129795
85378|QUITO|129796
85379|QUITO|129797
85380|QUITO|129798
85381|QUITO|129799
85382|SUCRE|129800
85383|ORELLANA|129801
85384|ORELLANA|129802
85385|QUITO|129803
85386|QUITO|129804
85387|RUMIÑAHUI|129805
85388|QUITO|129806
85389|QUITO|129807
85390|QUITO|129808
85391|QUITO|129809
85392|RUMIÑAHUI|129810
85393|PUERTO QUITO|129811
85394|QUITO|129812
85395|QUITO|129813
85396|GUAYAQUIL|129814
85397|QUITO|129815
85398|QUITO|129816
85399|QUITO|129817
85400|QUITO|129818
85401|QUITO|129819
85402|QUITO|129820
85403|QUITO|129821
85404|QUITO|129822
85405|QUITO|129823
85406|QUITO|129824
85407|QUITO|129825
85408|QUITO|129826
85409|QUITO|129827
85410|QUITO|129828
85411|TENA|129829
85412|QUITO|129830
85413|SANTO DOMINGO|129831
85414|QUITO|129832
85415|QUITO|129833
85416|QUITO|129834
85417|QUITO|129835
85418|QUITO|129836
85419|RUMIÑAHUI|129837
85420|QUITO|129838
85421|QUITO|129839
85422|QUITO|129840
85423|QUITO|129841
85424|RUMIÑAHUI|129842
85425|GUAYAQUIL|129843
85426|SANTA CRUZ|129844
85427|SANTA CRUZ|129845
85428|QUITO|129846
85429|SANTA CRUZ|129847
85430|QUITO|129848
85431|QUITO|129849
85432|QUITO|129850
85433|QUITO|129851
85434|QUITO|129852
85435|QUITO|129853
85436|QUITO|129854
85437|ORELLANA|129855
85438|QUITO|129856
85439|QUITO|129857
85440|MEJÍA|129858
85441|SAN MIGUEL DE LOS BANCOS|129859
85442|QUITO|129860
85443|QUITO|129861
85444|LATACUNGA|129862
85445|QUITO|129863
85446|QUITO|129864
85447|QUITO|129865
85448|QUITO|129866
85449|QUITO|129867
85450|SAN MIGUEL DE LOS BANCOS|129868
85451|QUITO|129869
85452|ATACAMES|129870
85453|SANTO DOMINGO|129871
85454|ATACAMES|129872
85455|QUITO|129873
85456|QUITO|129874
85457|QUITO|129875
85458|BAÑOS DE AGUA SANTA|129876
85459|RUMIÑAHUI|129877
85460|RUMIÑAHUI|129878
85461|AMBATO|129879
85462|GUAYAQUIL|129880
85463|GUAYAQUIL|129881
85464|GUAYAQUIL|129882
85465|GUAYAQUIL|129883
85466|GUAYAQUIL|129884
85467|GUAYAQUIL|129885
85468|GUAYAQUIL|129886
85469|GUAYAQUIL|129887
85470|QUITO|129888
85471|QUITO|129889
85472|QUITO|129890
85473|QUITO|129891
85474|QUITO|129892
85475|QUITO|129893
85476|QUITO|129894
85477|QUITO|129895
85478|QUITO|129896
85479|QUITO|129897
85480|QUITO|129898
85481|QUITO|129899
85482|QUITO|129900
85483|QUITO|129901
85484|QUITO|129902
85485|QUITO|129903
85486|QUITO|129904
85487|QUITO|129905
85488|QUITO|129906
85489|QUITO|129907
85490|QUITO|129908
85491|QUITO|129909
85492|QUITO|129910
85493|QUITO|129911
85494|QUITO|129912
85495|QUITO|129913
85496|QUITO|129914
85497|QUITO|129915
85498|ISABELA|129916
85499|QUITO|129917
85500|QUITO|129918
85501|QUITO|129919
85502|QUITO|129920
85503|QUITO|129921
85504|QUITO|129922
85505|QUITO|129923
85506|QUITO|129924
85507|QUITO|129925
85508|QUITO|129926
85509|QUITO|129927
85510|QUITO|129928
85511|QUITO|129929
85512|QUITO|129930
85513|QUITO|129931
85514|QUIJOS|129932
85515|ISABELA|129933
85516|QUITO|129934
85517|QUITO|129935
85518|SAN CRISTÓBAL|129936
85519|SANTA CRUZ|129937
85520|SAN CRISTÓBAL|129938
85521|QUITO|129939
85522|MANTA|129940
85523|GUAYAQUIL|129941
85524|DAULE|129942
85525|GUAYAQUIL|129943
85526|GUAYAQUIL|129944
85527|GUAYAQUIL|129945
85528|QUITO|129946
85529|QUITO|129947
85530|QUITO|129948
85531|QUITO|129949
85532|QUITO|129950
85533|QUITO|129951
85534|ATACAMES|129952
85535|TENA|129953
85536|RUMIÑAHUI|129954
85537|SAN CRISTÓBAL|129955
85538|SAN CRISTÓBAL|129956
85539|QUITO|129957
85540|TENA|129958
85541|QUITO|129959
85542|QUITO|129960
85543|QUITO|129961
85544|QUITO|129962
85545|QUITO|129963
85546|QUITO|129964
85547|QUITO|129965
85548|QUITO|129966
85549|QUITO|129967
85550|QUITO|129968
85551|ATACAMES|129969
85552|RUMIÑAHUI|129970
85553|QUITO|129971
85554|QUITO|129972
85555|QUITO|129973
85556|TENA|129974
85557|QUITO|129975
85558|QUITO|129976
85559|QUITO|129977
85560|QUITO|129978
85561|QUITO|129979
85562|QUITO|129980
85563|RUMIÑAHUI|129981
85564|RUMIÑAHUI|129982
85565|QUITO|129983
85566|RUMIÑAHUI|129984
85567|QUITO|129985
85568|QUITO|129986
85569|ISABELA|129987
85570|ISABELA|129988
85571|QUITO|129989
85572|QUITO|129990
85573|QUITO|129991
85574|RUMIÑAHUI|129992
85575|RUMIÑAHUI|129993
85576|RUMIÑAHUI|129994
85577|QUITO|129995
85578|QUITO|129996
85579|QUITO|129997
85580|IBARRA|129998
85581|QUITO|129999
85582|QUITO|130000
85583|QUITO|130001
85584|TENA|130002
85585|MEJÍA|130003
85586|QUITO|130004
85587|QUITO|130005
85588|SAMBORONDÓN|130006
85589|QUITO|130007
85590|QUITO|130008
85591|QUITO|130009
85592|QUITO|130010
85593|SANTA CRUZ|130011
85594|QUITO|130012
85595|RUMIÑAHUI|130013
85596|QUITO|130014
85597|QUITO|130015
85598|QUITO|130016
85599|GUAYAQUIL|130017
85600|QUITO|130018
85601|SANTA CRUZ|130019
85602|QUITO|130020
85603|QUITO|130021
85604|QUITO|130022
85605|QUITO|130023
85606|QUITO|130024
85607|QUITO|130025
85608|QUITO|130026
85609|QUITO|130027
85610|CUENCA|130028
85611|GUAYAQUIL|130029
85612|QUITO|130030
85613|QUITO|130031
85614|QUITO|130032
85615|QUITO|130033
85616|QUITO|130034
85617|QUITO|130035
85618|QUITO|130036
85619|QUITO|130037
85620|QUITO|130038
85621|QUITO|130039
85622|MANTA|130040
85623|QUITO|130041
85624|QUITO|130042
85625|QUITO|130043
85626|GUAYAQUIL|130044
85627|QUITO|130045
85628|QUITO|130046
85629|QUITO|130047
85630|QUITO|130048
85631|QUITO|130049
85632|QUITO|130050
85633|QUITO|130051
85634|QUITO|130052
85635|QUITO|130053
85636|QUITO|130054
85637|QUITO|130055
85638|QUITO|130056
85639|QUITO|130057
85640|QUITO|130058
85641|QUITO|130059
85642|QUITO|130060
85643|QUITO|130061
85644|QUITO|130062
85645|QUITO|130063
85646|QUITO|130064
85647|QUITO|130065
85648|QUITO|130066
85649|QUITO|130067
85650|QUITO|130068
85651|QUITO|130069
85652|SAN CRISTÓBAL|130070
85653|QUITO|130071
85654|QUITO|130072
85655|QUITO|130073
85656|QUITO|130074
85657|QUITO|130075
85658|QUITO|130076
85659|QUITO|130077
85660|QUITO|130078
85661|QUITO|130079
85662|QUITO|130080
85663|QUITO|130081
85664|QUITO|130082
85665|QUITO|130083
85666|QUITO|130084
85667|QUITO|130085
85668|CUENCA|130086
85669|GUAYAQUIL|130087
85670|MANTA|130088
85671|GUAYAQUIL|130089
85672|RUMIÑAHUI|130090
85673|RUMIÑAHUI|130091
85674|SAMBORONDÓN|130092
85675|GUAYAQUIL|130093
85676|QUITO|130094
85677|QUITO|130095
85678|QUITO|130096
85679|QUITO|130097
85680|QUITO|130098
85681|QUITO|130099
85682|QUITO|130100
85683|QUITO|130101
85684|QUITO|130102
85685|QUITO|130103
85686|QUITO|130104
85687|QUITO|130105
85688|QUITO|130106
85689|QUITO|130107
85690|QUITO|130108
85691|QUITO|130109
85692|QUITO|130110
85693|QUITO|130111
85694|QUITO|130112
85695|PUTUMAYO|130113
85696|QUITO|130114
85697|QUITO|130115
85698|QUITO|130116
85699|QUITO|130117
85700|QUITO|130118
85701|QUITO|130119
85702|QUITO|130120
85703|GUAYAQUIL|130121
85704|GUAYAQUIL|130122
85705|QUITO|130123
85706|QUITO|130124
85707|SAN MIGUEL DE LOS BANCOS|130125
85708|QUITO|130126
85709|QUITO|130127
85710|QUITO|130128
85711|QUITO|130129
85712|QUITO|130130
85713|QUITO|130131
85714|QUITO|130132
85715|QUITO|130133
85716|QUITO|130134
85717|QUITO|130135
85718|QUITO|130136
85719|QUITO|130137
85720|QUITO|130138
85721|BAÑOS DE AGUA SANTA|130139
85722|BAÑOS DE AGUA SANTA|130140
85723|QUITO|130141
85724|QUITO|130142
85725|QUITO|130143
85726|QUITO|130144
85727|QUITO|130145
85728|SAN MIGUEL DE LOS BANCOS|130146
85729|QUITO|130147
85730|GUAYAQUIL|130148
85731|GUAYAQUIL|130149
85732|RUMIÑAHUI|130150
85733|QUITO|130151
85734|QUITO|130152
85735|PEDRO MONCAYO|130153
85736|QUITO|130154
85737|QUITO|130155
85738|QUITO|130156
85739|QUITO|130157
85740|QUITO|130158
85741|QUITO|130159
85742|QUITO|130160
85743|QUITO|130161
85744|QUITO|130162
85745|QUITO|130163
85746|QUITO|130164
85747|QUITO|130165
85748|GUAYAQUIL|130166
85749|GUAYAQUIL|130167
85750|PUERTO LÓPEZ|130168
85751|CUYABENO|130169
85752|BAÑOS DE AGUA SANTA|130170
85753|QUITO|130171
85754|QUITO|130172
85755|QUITO|130173
85756|QUITO|130174
85757|QUITO|130175
85758|LAGO AGRIO|130176
85759|QUITO|130177
85760|MACARÁ|130178
85761|PIÑAS|130179
85762|ZAMORA|130180
85763|PALANDA|130181
85764|PIÑAS|130182
85765|QUININDÉ|130183
85766|QUITO|130184
85767|QUITO|130185
85768|SAN MIGUEL DE LOS BANCOS|130186
85769|QUITO|130187
85770|GUAYAQUIL|130188
85771|QUITO|130189
85772|QUITO|130190
85773|QUITO|130191
85774|SAN MIGUEL DE LOS BANCOS|130192
85775|QUITO|130193
85776|QUITO|130194
85777|QUITO|130195
85778|QUITO|130196
85779|QUITO|130197
85780|QUITO|130198
85781|QUITO|130199
85782|GUAYAQUIL|130200
85783|QUITO|130201
85784|QUITO|130202
85785|QUITO|130203
85786|QUITO|130204
85787|QUITO|130205
85788|QUITO|130206
85789|MEJÍA|130207
85790|QUITO|130208
85791|QUITO|130209
85792|QUITO|130210
85793|QUITO|130211
85794|QUITO|130212
85795|QUITO|130213
85796|ANTONIO ANTE|130214
85797|MANTA|130215
85798|QUITO|130216
85799|QUITO|130217
85800|QUITO|130218
85801|QUITO|130219
85802|TENA|130220
85803|QUITO|130221
85804|QUITO|130222
85805|QUITO|130223
85806|QUITO|130224
85807|PEDRO MONCAYO|130225
85808|QUITO|130226
85809|QUITO|130227
85810|QUITO|130228
85811|LAGO AGRIO|130229
85812|ORELLANA|130230
85813|QUITO|130231
85814|QUITO|130232
85815|QUITO|130233
85816|QUITO|130234
85817|QUITO|130235
85818|SAN MIGUEL DE LOS BANCOS|130236
85819|TENA|130237
85820|QUITO|130238
85821|QUITO|130239
85822|PEDERNALES|130240
85823|IBARRA|130241
85824|IBARRA|130242
85825|QUITO|130243
85826|QUITO|130244
85827|QUITO|130245
85828|QUITO|130246
85829|QUITO|130247
85830|QUITO|130248
85831|ATACAMES|130249
85832|ATACAMES|130250
85833|QUITO|130251
85834|QUITO|130252
85835|SHUSHUFINDI|130253
85836|QUITO|130254
85837|QUITO|130255
85838|QUITO|130256
85839|QUITO|130257
85840|QUITO|130258
85841|QUITO|130259
85842|QUITO|130260
85843|QUITO|130261
85844|QUITO|130262
85845|QUITO|130263
85846|QUITO|130264
85847|SAN MIGUEL DE LOS BANCOS|130265
85848|QUITO|130266
85849|QUITO|130267
85850|QUITO|130268
85851|QUITO|130269
85852|QUITO|130270
85853|QUITO|130271
85854|RUMIÑAHUI|130272
85855|QUITO|130273
85856|MEJÍA|130274
85857|QUITO|130275
85858|QUITO|130276
85859|QUITO|130277
85860|QUITO|130278
85861|QUITO|130279
85862|QUITO|130280
85863|PUJILÍ|130281
85864|QUITO|130282
85865|QUITO|130283
85866|SANTA CRUZ|130284
85867|OTAVALO|130285
85868|OTAVALO|130286
85869|RUMIÑAHUI|130287
85870|QUITO|130288
85871|QUITO|130289
85872|QUITO|130290
85873|QUITO|130291
85874|QUITO|130292
85875|QUITO|130293
85876|TENA|130294
85877|QUITO|130295
85878|ATACAMES|130296
85879|QUITO|130297
85880|QUITO|130298
85881|QUITO|130299
85882|RUMIÑAHUI|130300
85883|QUITO|130301
85884|QUITO|130302
85885|QUITO|130303
85886|QUITO|130304
85887|QUITO|130305
85888|QUITO|130306
85889|QUITO|130307
85890|QUITO|130308
85891|QUITO|130309
85892|QUITO|130310
85893|QUITO|130311
85894|QUITO|130312
85895|QUITO|130313
85896|QUITO|130314
85897|QUITO|130315
85898|QUITO|130316
85899|RUMIÑAHUI|130317
85900|QUITO|130318
85901|QUIJOS|130319
85902|QUITO|130320
85903|QUITO|130321
85904|COTACACHI|130322
85905|QUITO|130323
85906|QUITO|130324
85907|QUITO|130325
85908|QUITO|130326
85909|QUITO|130327
85910|QUIJOS|130328
85911|QUIJOS|130329
85912|QUITO|130330
85913|QUITO|130331
85914|QUITO|130332
85915|QUITO|130333
85916|QUITO|130334
85917|QUITO|130335
85918|QUITO|130336
85919|QUITO|130337
85920|QUITO|130338
85921|QUITO|130339
85922|QUITO|130340
85923|QUITO|130341
85924|QUITO|130342
85925|QUITO|130343
85926|QUITO|130344
85927|PORTOVIEJO|130345
85928|SALINAS|130346
85929|LA LIBERTAD|130347
85930|QUITO|130348
85931|GUAYAQUIL|130349
85932|QUEVEDO|130350
85933|BABAHOYO|130351
85934|PLAYAS|130352
85935|SAMBORONDÓN|130353
85936|MILAGRO|130354
85937|DURÁN|130355
85938|DAULE|130356
85939|DAULE|130357
85940|GUAYAQUIL|130358
85941|GUAYAQUIL|130359
85942|GUAYAQUIL|130360
85943|GUAYAQUIL|130361
85944|GUAYAQUIL|130362
85945|RUMIÑAHUI|130363
85946|QUITO|130364
85947|MANTA|130365
85948|QUITO|130366
85949|QUITO|130367
85950|QUITO|130368
85951|QUITO|130369
85952|QUITO|130370
85953|QUITO|130371
85954|QUITO|130372
85955|QUITO|130373
85956|QUITO|130374
85957|QUITO|130375
85958|QUITO|130376
85959|QUITO|130377
85960|QUITO|130378
85961|QUITO|130379
85962|QUITO|130380
85963|QUITO|130381
85964|QUITO|130382
85965|QUITO|130383
85966|QUITO|130384
85967|QUITO|130385
85968|SANTA ELENA|130386
85969|QUITO|130387
85970|QUITO|130388
85971|QUITO|130389
85972|QUITO|130390
85973|QUITO|130391
85974|QUITO|130392
85975|QUITO|130393
85976|QUITO|130394
85977|QUITO|130395
85978|QUITO|130396
85979|QUITO|130397
85980|QUITO|130398
85981|QUITO|130399
85982|QUITO|130400
85983|QUITO|130401
85984|QUITO|130402
85985|MANTA|130403
85986|QUITO|130404
85987|IBARRA|130405
85988|QUITO|130406
85989|QUITO|130407
85990|QUITO|130408
85991|QUITO|130409
85992|QUITO|130410
85993|QUITO|130411
85994|QUITO|130412
85995|SANTO DOMINGO|130413
85996|QUITO|130414
85997|QUITO|130415
85998|QUITO|130416
85999|RUMIÑAHUI|130417
86000|RUMIÑAHUI|130418
86001|QUITO|130419
86002|QUITO|130420
86003|MEJÍA|130421
86004|QUITO|130422
86005|QUITO|130423
86006|AMBATO|130424
86007|QUITO|130425
86008|SANTA CRUZ|130426
86009|QUITO|130427
86010|QUITO|130428
86011|QUITO|130429
86012|SAMBORONDÓN|130430
86013|RIOBAMBA|130431
86014|RIOBAMBA|130432
86015|PEDERNALES|130433
86016|QUITO|130434
86017|QUITO|130435
86018|QUITO|130436
86019|QUITO|130437
86020|SAN MIGUEL DE LOS BANCOS|130438
86021|QUITO|130439
86022|QUITO|130440
86023|QUITO|130441
86024|QUITO|130442
86025|SAN MIGUEL DE LOS BANCOS|130443
86026|QUITO|130444
86027|SANTA CRUZ|130445
86028|SANTA CRUZ|130446
86029|QUITO|130447
86030|QUITO|130448
86031|QUITO|130449
86032|QUITO|130450
86033|RUMIÑAHUI|130451
86034|QUITO|130452
86035|MEJÍA|130453
86036|QUITO|130454
86037|QUITO|130455
86038|QUITO|130456
86039|QUITO|130457
86040|OTAVALO|130458
86041|CUENCA|130459
86042|QUITO|130460
86043|QUITO|130461
86044|QUITO|130462
86045|QUITO|130463
86046|QUITO|130464
86047|QUITO|130465
86048|QUITO|130466
86049|QUITO|130467
86050|QUITO|130468
86051|QUITO|130469
86052|MEJÍA|130470
86053|QUITO|130471
86054|TENA|130472
86055|QUITO|130473
86056|QUITO|130474
86057|QUITO|130475
86058|QUITO|130476
86059|QUITO|130477
86060|QUITO|130478
86061|QUITO|130479
86062|QUITO|130480
86063|QUITO|130481
86064|QUITO|130482
86065|MEJÍA|130483
86066|QUITO|130484
86067|TENA|130485
86068|QUITO|130486
86069|RUMIÑAHUI|130487
86070|QUITO|130488
86071|QUITO|130489
86072|QUITO|130490
86073|QUITO|130491
86074|PEDERNALES|130492
86075|QUITO|130493
86076|QUITO|130494
86077|QUITO|130495
86078|QUITO|130496
86079|RUMIÑAHUI|130497
86080|RUMIÑAHUI|130498
86081|QUITO|130499
86082|QUITO|130500
86083|QUITO|130501
86084|QUITO|130502
86085|QUITO|130503
86086|QUITO|130504
86087|QUITO|130505
86088|ATACAMES|130506
86089|GUAYAQUIL|130507
86090|QUITO|130508
86091|QUITO|130509
86092|QUITO|130510
86093|QUITO|130511
86094|QUITO|130512
86095|QUITO|130513
86096|QUITO|130514
86097|RUMIÑAHUI|130515
86098|SAN MIGUEL DE LOS BANCOS|130516
86099|QUITO|130517
86100|QUITO|130518
86101|QUITO|130519
86102|QUITO|130520
86103|QUITO|130521
86104|QUITO|130522
86105|QUITO|130523
86106|QUITO|130524
86107|QUITO|130525
86108|QUITO|130526
86109|QUITO|130527
86110|QUITO|130528
86111|QUITO|130529
86112|QUITO|130530
86113|QUITO|130531
86114|QUITO|130532
86115|QUITO|130533
86116|PEDRO MONCAYO|130534
86117|QUITO|130535
86118|QUITO|130536
86119|SAN MIGUEL DE LOS BANCOS|130537
86120|SAN VICENTE|130538
86121|QUITO|130539
86122|QUITO|130540
86123|QUITO|130541
86124|QUITO|130542
86125|QUITO|130543
86126|QUITO|130544
86127|MEJÍA|130545
86128|QUITO|130546
86129|QUITO|130547
86130|ALAUSÍ|130548
86131|QUITO|130549
86132|PASTAZA|130550
86133|QUITO|130551
86134|QUITO|130552
86135|QUITO|130553
86136|QUITO|130554
86137|QUITO|130555
86138|RUMIÑAHUI|130556
86139|QUITO|130557
86140|QUITO|130558
86141|QUITO|130559
86142|SAN MIGUEL DE LOS BANCOS|130560
86143|QUITO|130561
86144|ISABELA|130562
86145|QUITO|130563
86146|GUAYAQUIL|130564
86147|QUITO|130565
86148|QUITO|130566
86149|QUITO|130567
86150|QUITO|130568
86151|QUITO|130569
86152|QUITO|130570
86153|QUITO|130571
86154|QUITO|130572
86155|QUITO|130573
86156|QUITO|130574
86157|SIGSIG|130575
86158|QUITO|130576
86159|QUITO|130577
86160|QUITO|130578
86161|QUITO|130579
86162|RUMIÑAHUI|130580
86163|QUITO|130581
86164|QUITO|130582
86165|QUITO|130583
86166|SANTO DOMINGO|130584
86167|IBARRA|130585
86168|QUITO|130586
86169|QUITO|130587
86170|QUITO|130588
86171|MEJÍA|130589
86172|QUITO|130590
86173|QUITO|130591
86174|QUITO|130592
86175|QUITO|130593
86176|QUITO|130594
86177|QUITO|130595
86178|QUITO|130596
86179|QUITO|130597
86180|QUITO|130598
86181|QUITO|130599
86182|QUITO|130600
86183|QUITO|130601
86184|MANTA|130602
86185|RUMIÑAHUI|130603
86186|CAYAMBE|130604
86187|QUITO|130605
86188|QUITO|130606
86189|SANTA CRUZ|130607
86190|QUITO|130608
86191|QUITO|130609
86192|QUITO|130610
86193|QUITO|130611
86194|QUITO|130612
86195|QUITO|130613
86196|TENA|130614
86197|QUITO|130615
86198|QUITO|130616
86199|SAN MIGUEL DE LOS BANCOS|130617
86200|QUITO|130618
86201|QUITO|130619
86202|QUITO|130620
86203|IBARRA|130621
86204|QUITO|130622
86205|QUITO|130623
86206|QUITO|130624
86207|QUITO|130625
86208|QUITO|130626
86209|QUITO|130627
86210|SAN MIGUEL DE LOS BANCOS|130628
86211|QUITO|130629
86212|QUITO|130630
86213|QUITO|130631
86214|QUITO|130632
86215|QUITO|130633
86216|QUITO|130634
86217|QUITO|130635
86218|QUITO|130636
86219|RUMIÑAHUI|130637
86220|QUITO|130638
86221|RUMIÑAHUI|130639
86222|QUITO|130640
86223|TENA|130641
86224|QUITO|130642
86225|PAUTE|130643
86226|QUITO|130644
86227|QUITO|130645
86228|QUITO|130646
86229|PEDRO MONCAYO|130647
86230|QUITO|130648
86231|CAYAMBE|130649
86232|QUITO|130650
86233|QUITO|130651
86234|QUITO|130652
86235|RUMIÑAHUI|130653
86236|QUITO|130654
86237|QUITO|130655
86238|QUITO|130656
86239|QUITO|130657
86240|TENA|130658
86241|QUITO|130659
86242|QUITO|130660
86243|QUITO|130661
86244|GUAYAQUIL|130662
86245|QUITO|130663
86246|QUITO|130664
86247|QUITO|130665
86248|QUITO|130666
86249|QUIJOS|130667
86250|QUIJOS|130668
86251|QUITO|130669
86252|CAYAMBE|130670
86253|QUITO|130671
86254|QUITO|130672
86255|QUITO|130673
86256|QUITO|130674
86257|QUITO|130675
86258|QUITO|130676
86259|QUITO|130677
86260|QUITO|130678
86261|QUITO|130679
86262|BAÑOS DE AGUA SANTA|130680
86263|QUITO|130681
86264|QUITO|130682
86265|QUITO|130683
86266|QUITO|130684
86267|QUITO|130685
86268|QUITO|130686
86269|QUITO|130687
86270|QUITO|130688
86271|QUITO|130689
86272|QUITO|130690
86273|QUITO|130691
86274|QUITO|130692
86275|QUITO|130693
86276|MEJÍA|130694
86277|QUITO|130695
86278|QUITO|130696
86279|QUITO|130697
86280|QUITO|130698
86281|QUITO|130699
86282|QUITO|130700
86283|QUITO|130701
86284|QUITO|130702
86285|QUITO|130703
86286|QUITO|130704
86287|QUITO|130705
86288|QUITO|130706
86289|PUTUMAYO|130707
86290|LAGO AGRIO|130708
86291|QUITO|130709
86292|QUITO|130710
86293|QUITO|130711
86294|QUITO|130712
86295|QUITO|130713
86296|QUITO|130714
86297|QUITO|130715
86298|QUITO|130716
86299|QUITO|130717
86300|QUITO|130718
86301|QUITO|130719
86302|QUITO|130720
86303|QUITO|130721
86304|SAN MIGUEL DE LOS BANCOS|130722
86305|QUITO|130723
86306|QUITO|130724
86307|QUITO|130725
86308|QUITO|130726
86309|QUITO|130727
86310|IBARRA|130728
86311|QUITO|130729
86312|SAN MIGUEL DE LOS BANCOS|130730
86313|QUITO|130731
86314|QUITO|130732
86315|QUITO|130733
86316|QUITO|130734
86317|QUITO|130735
86318|QUITO|130736
86319|QUITO|130737
86320|QUITO|130738
86321|QUITO|130739
86322|QUITO|130740
86323|QUITO|130741
86324|QUITO|130742
86325|QUITO|130743
86326|ORELLANA|130744
86327|AMBATO|130745
86328|QUITO|130746
86329|QUITO|130747
86330|QUITO|130748
86331|QUITO|130749
86332|GUAYAQUIL|130750
86333|QUITO|130751
86334|QUITO|130752
86335|QUITO|130753
86336|QUITO|130754
86337|QUITO|130755
86338|QUITO|130756
86339|QUITO|130757
86340|QUITO|130758
86341|QUITO|130759
86342|QUITO|130760
86343|SAMBORONDÓN|130761
86344|QUITO|130762
86345|QUITO|130763
86346|QUITO|130764
86347|QUITO|130765
86348|QUITO|130766
86349|QUITO|130767
86350|QUITO|130768
86351|QUITO|130769
86352|QUITO|130770
86353|QUITO|130771
86354|QUITO|130772
86355|QUITO|130773
86356|RUMIÑAHUI|130774
86357|QUITO|130775
86358|QUITO|130776
86359|QUITO|130777
86360|QUITO|130778
86361|QUITO|130779
86362|QUITO|130780
86363|QUITO|130781
86364|QUITO|130782
86365|QUITO|130783
86366|QUITO|130784
86367|QUITO|130785
86368|QUITO|130786
86369|QUITO|130787
86370|QUITO|130788
