idCategoria|Categoría|horarios|idEstablecimiento
3367|SEGUNDA|Lunes a domingo 24 horas|25576
3368|SEGUNDA / 3 TENEDORES|Lunes a domingo 24 horas|25577
3369|PRIMERA / 3 COPAS|24 horas|25578
3370|SEGUNDA / 3 TENEDORES|Lunes a Viernes 08h30 a 17h00|25579
3371|PRIMERA / 3 COPAS|Lunes a Domingo 24 horas|25580
3372|1 Estrellas|Lunes a domingo 24 horas|25581
3373|3 Estrellas|Lunes a sabado de 08:00 a22:00|25582
3374|SEGUNDA|Lunes a Domingo 24 horas|25583
3375|SEGUNDA|Lunes a sabado de 08:00 a22:00|25584
3376|2 Estrellas|Lunes a domingo 24 horas|25585
3377|1 Estrellas|Lunes a domingo 24 horas|25586
3378|2 Estrellas|24 horas|25587
3379|CUARTA|Lunes a domingo 24 horas|25588
3380|TERCERA|Lunes a sabado de 08:00 a22:00|25589
3381|SEGUNDA|Lunes a sabado de 08:00 a22:00|25590
3382|3 Estrellas|Lunes a Domingo 24 horas|25591
3383|TERCERA|Lunes a sabado de 08:00 a22:00|25592
3384|TERCERA|24 horas|25593
3385|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|25594
3386|PRIMERA / 3 COPAS|Lunes a sabado de 08:00 a22:00|25595
3387|TERCERA|Lunes a sabado de 08:00 a22:00|25596
3388|TERCERA|Lunes a sabado de 08:00 a22:00|25597
3389|TERCERA|Lunes a Domingo 24 horas|25598
3390|2 Estrellas|Lunes a Domingo 24 horas|25599
3391|TERCERA|Lunes a domingo 24 horas|25600
3392|TERCERA|24 horas|25601
3393|2 Estrellas|Lunes a domingo 24 horas|25602
3394|3 Estrellas|Lunes a sabado de 08:00 a22:00|25603
3395|SEGUNDA|Lunes a domingo 24 horas|25604
3396|TERCERA|Lunes a sabado de 08:00 a22:00|25605
3397|(1) Un tenedor|Lunes a Viernes 08h30 a 17h00|25606
3398|SEGUNDA|Lunes a Domingo 24 horas|25607
3399|2 Estrellas|Lunes a domingo 24 horas|25608
3400|TERCERA|Lunes a domingo 24 horas|25609
3401|SEGUNDA|Lunes a sabado de 08:00 a22:00|25610
3402|2 Estrellas|24 horas|25611
3403|SEGUNDA|Lunes a domingo 24 horas|25612
3404|CUARTA|Lunes a domingo 24 horas|25613
3405|SEGUNDA|Lunes a Domingo 24 horas|25614
3406|2 Estrellas|Lunes a sabado de 08:00 a22:00|25615
3407|SEGUNDA|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|25616
3408|TERCERA|Lunes a viernes de 08:00 a 18:00|25617
3409|TERCERA|Lunes a sabado de 08:00 a22:00|25618
3410|SEGUNDA|Lunes a sabado de 08:00 a22:00|25619
3411|TERCERA|Lunes a domingo 24 horas|25620
3412|1 Estrellas|Lunes a sabado de 08:00 a22:00|25621
3413|TERCERA|Lunes a sabado de 08:00 a22:00|25622
3414|SEGUNDA|Lunes a sabado de 08:00 a22:00|25623
3415|CUARTA|Lunes a sabado de 08:00 a22:00|25624
3416|CUARTA|Lunes a sabado de 08:00 a22:00|25625
3417|SEGUNDA|Lunes a sabado de 08:00 a22:00|25626
3418|1 Estrellas|Lunes a sabado de 08:00 a22:00|25627
3419|2 ESTRELLAS|Lunes a sabado de 08:00 a22:00|25628
3420|SEGUNDA|Lunes a sabado de 08:00 a22:00|25629
3421|TERCERA|Lunes a sabado de 08:00 a22:00|25630
3422|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|25631
3423|3 Estrellas|Lunes a sabado de 08:00 a22:00|25632
3424|TERCERA|Lunes a sabado de 08:00 a22:00|25633
3425|SEGUNDA|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|25634
3426|(1) Un tenedor|Lunes a Viernes 08h30 a 17h00|25635
3427|TERCERA|Lunes a sabado de 08:00 a22:00|25636
3428|TERCERA|Lunes a Domingo 24 horas|25637
3429|TERCERA|Lunes a Domingo 24 horas|25638
3430|PRIMERA|Lunes a sabado de 08:00 a22:00|25639
3431|TERCERA|Lunes a Domingo 24 horas|25640
3432|TERCERA|24 horas|25641
3433|1 Estrellas|24 horas|25642
3434|TERCERA|Lunes a domingo 24 horas|25643
3435|1 Estrellas|Lunes a sabado de 08:00 a22:00|25644
3436|TERCERA|Lunes a domingo 24 horas|25645
3437|CUARTA|24 horas|25646
3438|SEGUNDA|24 horas|25647
3439|SEGUNDA|Lunes a domingo 24 horas|25648
3440|TERCERA|Lunes a sabado de 08:00 a22:00|25649
3441|SEGUNDA|Lunes a domingo 24 horas|25650
3442|1 Estrellas|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|25651
3443|CUARTA|24 horas|25652
3444|SEGUNDA / 3 TENEDORES|24 horas|25653
3445|TERCERA|24 horas|25654
3446|CUARTA|Lunes a sabado de 08:00 a22:00|25655
3447|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|25656
3448|SEGUNDA|Lunes a domingo 24 horas|25657
3449|2 Estrellas|24 horas|25658
3450|PRIMERA|Lunes a domingo 24 horas|25659
3451|TERCERA|Lunes a domingo 24 horas|25660
3452|1 Estrellas|Lunes a sabado de 08:00 a22:00|25661
3453|1 ESTRELLAS|Lunes a sabado de 08:00 a22:00|25662
3454|CUARTA|24 horas|25663
3455|SEGUNDA|Lunes a sabado de 08:00 a22:00|25664
3456|SEGUNDA|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|25665
3457|SEGUNDA|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|25666
3458|TERCERA|Lunes a sabado de 08:00 a22:00|25667
3459|CUARTA|Lunes a sabado de 08:00 a22:00|25668
3460|2 Estrellas|Lunes a sabado de 08:00 a22:00|25669
3461|CUARTA|Lunes a sabado de 08:00 a22:00|25670
3462|(1) Una tazas|Lunes a sabado de 08:00 a22:00|25671
3463|SEGUNDA|Lunes a domingo 24 horas|25672
3464|CUARTA|Lunes a sabado de 08:00 a22:00|25673
3465|TERCERA|Lunes a Domingo 24 horas|25674
3466|SEGUNDA|Lunes a Viernes 08h30 a 17h30|25675
3467|SEGUNDA / 3 TENEDORES|Lunes a sabado de 06:00 a22:00|25676
3468|TERCERA|Lunes a Viernes 08h30 a 17h00|25677
3469|1 Estrellas|Lunes a viernes de 08:00 a 18:00|25678
3470|CUARTA|Lunes a domingo 24 horas|25679
3471|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|25680
3472|3 Estrellas|Lunes a sabado de 08:00 a22:00|25681
3473|TERCERA|24 horas|25682
3474|1 Estrellas|24 horas|25683
3475|SEGUNDA|Lunes a viernes 06:00 a 20:00|25684
3476|(1) Un tenedor|Lunes a Domingo 24 horas|25685
3477|TERCERA|Lunes a domingo 24 horas|25686
3478|TERCERA|Lunes a sabado de 08:00 a22:00|25687
3479|CUARTA|Lunes a sabado de 08:00 a22:00|25688
3480|TERCERA|Lunes a viernes de 08:00 a 18:00|25689
3481|TERCERA|Lunes a sabado de 08:00 a22:00|25690
3482|SEGUNDA / 3 TENEDORES|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|25691
3483|CUARTA|Lunes a sabado de 08:00 a22:00|25692
3484|TERCERA|Lunes a sabado de 08:00 a22:00|25693
3485|2 Estrellas|Lunes a sabado de 06:00 a22:00|25694
3486|1 Estrellas|Lunes a sabado de 06:00 a22:00|25695
3487|SEGUNDA|Lunes a sabado de 08:00 a22:00|25696
3488|TERCERA|Lunes a viernes de 08:00 a 18:00|25697
3489|CUARTA|Lunes a sabado de 08:00 a22:00|25698
3490|TERCERA|Lunes a viernes 06:00 a 20:00|25699
3491|PRIMERA|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|25700
3492|SEGUNDA|Lunes a Domingo 24 horas|25701
3493|SEGUNDA|Lunes a sabado de 06:00 a22:00|25702
3494|1 Estrellas|Lunes a domingo 24 horas|25703
3495|TERCERA|Lunes a sabado de 08:00 a22:00|25704
3496|CUARTA|Lunes a sabado de 08:00 a22:00|25705
3497|SEGUNDA|Lunes a sabado de 08:00 a22:00|25706
3498|TERCERA|Lunes a sabado de 08:00 a22:00|25707
3499|TERCERA|Lunes a sabado de 08:00 a22:00|25708
3500|TERCERA|Lunes a sabado de 08:00 a22:00|25709
3501|(1) Un tenedor|Lunes a domingo 24 horas|25710
3502|TERCERA|Lunes a sabado de 08:00 a22:00|25711
3503|TERCERA|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|25712
3504|SEGUNDA|Lunes a sabado de 08:00 a22:00|25713
3505|CUARTA|Lunes a sabado de 08:00 a22:00|25714
3506|TERCERA|Lunes a sabado de 08:00 a22:00|25715
3507|SEGUNDA|Lunes a sabado de 08:00 a22:00|25716
3508|TERCERA|Lunes a viernes 06:00 a 20:00|25717
3509|Categoría única|Lunes a Viernes 08h30 a 17h00|25718
3510|3 Estrellas|Lunes a viernes 06:00 a 20:00|25719
3511|TERCERA|Lunes a viernes 06:00 a 20:00|25720
3512|SEGUNDA|Lunes a Viernes 08h30 a 17h00|25721
3513|SEGUNDA|Lunes a Viernes 08h30 a 17h00|25722
3514|SEGUNDA|Lunes a Viernes 08h30 a 17h00|25723
3515|TERCERA|Lunes a viernes 06:00 a 20:00|25724
3516|SEGUNDA|Lunes a viernes 06:00 a 20:00|25725
3517|(1) Un tenedor|Lunes a viernes 06:00 a 20:00|25726
3518|TERCERA|Lunes a sabado de 08:00 a22:00|25727
3519|SEGUNDA|Lunes a sabado de 08:00 a22:00|25728
3520|SEGUNDA|Lunes a sabado de 08:00 a22:00|25729
3521|TERCERA|Lunes a sabado de 08:00 a22:00|25730
3522|1 Estrellas|Lunes a sabado de 08:00 a22:00|25731
3523|TERCERA|Lunes a sabado de 06:00 a22:00|25732
3524|TERCERA|Lunes a sabado de 08:00 a22:00|25733
3525|3 Estrellas|Lunes a sabado de 08:00 a22:00|25734
3526|SEGUNDA|Lunes a sabado de 08:00 a22:00|25735
3527|TERCERA|Lunes a Viernes 08h30 a 17h30|25736
3528|4 Estrellas|Lunes a Viernes 08h30 a 17h30|25737
3529|TERCERA|Lunes a Domingo 24 horas|25738
3530|TERCERA|Lunes a sabado de 08:00 a22:00|25739
3531|SEGUNDA / 3 TENEDORES|Lunes a Domingo 24 horas|25740
3532|2 Estrellas|Lunes a sabado de 08:00 a22:00|25741
3533|TERCERA|Lunes a sabado de 08:00 a22:00|25742
3534|TERCERA|Lunes a sabado de 08:00 a22:00|25743
3535|1 Estrellas|Lunes a Domingo 24 horas|25744
3536|TERCERA|Lunes a Domingo 24 horas|25745
3537|TERCERA|Lunes a Domingo 24 horas|25746
3538|SEGUNDA|Lunes a sabado de 08:00 a22:00|25747
3539|CUARTA|Lunes a sabado de 08:00 a22:00|25748
3540|TERCERA|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|25749
3541|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|25750
3542|1 Estrellas|Lunes a domingo 24 horas|25751
3543|SEGUNDA|Lunes a Viernes 08h30 a 17h30|25752
3544|SEGUNDA|Lunes a sabado de 08:00 a22:00|25753
3545|3 Estrellas|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|25754
3546|SEGUNDA|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|25755
3547|(1) Un tenedor|Lunes a domingo 24 horas|25756
3548|TERCERA|Lunes a domingo 24 horas|25757
3549|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|25758
3550|SEGUNDA|Lunes a Domingo 24 horas|25759
3551|TERCERA|Lunes a Domingo 24 horas|25760
3552|TERCERA|Lunes a Viernes 08h30 a 17h30|25761
3553|TERCERA|Lunes a sabado de 08:00 a22:00|25762
3554|1 Estrellas|Lunes a sabado de 08:00 a22:00|25763
3555|TERCERA|Lunes a Viernes 08h30 a 17h30|25764
3556|TERCERA|lunes a sabado de 8:00 a 18:00|25765
3557|SEGUNDA|Lunes a sabado de 08:00 a22:00|25766
3558|2 Estrellas|Lunes a sabado de 08:00 a22:00|25767
3559|TERCERA|Lunes a sabado de 08:00 a22:00|25768
3560|3 Estrellas|Lunes a viernes 06:00 a 20:00|25769
3561|SEGUNDA|Lunes a viernes de 08:00 a 18:00|25770
3562|SEGUNDA|Lunes a sabado de 08:00 a22:00|25771
3563|2 Estrellas|Lunes a sabado de 06:00 a22:00|25772
3564|CUARTA|Lunes a viernes 06:00 a 20:00|25773
3565|SEGUNDA|Lunes a Domingo 24 horas|25774
3566|SEGUNDA|Lunes a Domingo 24 horas|25775
3567|CUARTA|Lunes a viernes de 08:00 a 18:00|25776
3568|SEGUNDA|Lunes a Viernes 08h30 a 17h30|25777
3569|(2) Dos tenedores|Lunes a viernes de 08:00 a 18:00|25778
3570|TERCERA|Lunes a sabado de 08:00 a22:00|25779
3571|(3) Tres tenedores|Lunes a sabado de 08:00 a22:00|25780
3572|SEGUNDA|Lunes a sabado de 08:00 a22:00|25781
3573|(1) Una copa|Lunes a Viernes 08h30 a 17h00|25782
3574|TERCERA|Lunes a sabado de 08:00 a22:00|25783
3575|PRIMERA|Lunes a sabado de 08:00 a22:00|25784
3576|(3) Tres tenedores|Lunes a sabado de 08:00 a22:00|25785
3577|TERCERA|Lunes a sabado de 08:00 a22:00|25786
3578|TERCERA|Lunes a sabado de 08:00 a22:00|25787
3579|TERCERA|Lunes a sabado de 08:00 a22:00|25788
3580|SEGUNDA|Lunes a sabado de 08:00 a22:00|25789
3581|CUARTA|Lunes a sabado de 08:00 a22:00|25790
3582|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|25791
3583|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|25792
3584|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|25793
3585|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|25794
3586|1 Estrellas|Lunes a sabado de 08:00 a22:00|25795
3587|TERCERA|Lunes a sabado de 08:00 a22:00|25796
3588|4 Estrellas|Lunes a viernes 06:00 a 20:00|25797
3589|TERCERA|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|25798
3590|2 Estrellas|Lunes a sabado de 08:00 a22:00|25799
3591|2 Estrellas|Lunes a sabado de 08:00 a22:00|25800
3592|1 Estrellas|Lunes a sabado de 08:00 a22:00|25801
3593|SEGUNDA|Lunes a sabado de 08:00 a22:00|25802
3594|SEGUNDA|Lunes a sabado de 08:00 a22:00|25803
3595|SEGUNDA|Lunes a domingo 24 horas|25804
3596|TERCERA|Lunes a sabado de 08:00 a22:00|25805
3597|SEGUNDA|Lunes a viernes 06:00 a 20:00|25806
3598|SEGUNDA|Lunes a Domingo 24 horas|25807
3599|1 Estrellas|Lunes a sabado de 08:00 a22:00|25808
3600|TERCERA|Lunes a Domingo 24 horas|25809
3601|(1) Una copa|Lunes a viernes de 08:00 a 18:00|25810
3602|TERCERA / 2 TENEDORES|Lunes a domingo 24 horas|25811
3603|SEGUNDA|Lunes a domingo 24 horas|25812
3604|CUARTA|Lunes a Viernes 08h30 a 17h30|25813
3605|SEGUNDA|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|25814
3606|1 Estrellas|Lunes a sabado de 08:00 a22:00|25815
3607|TERCERA|Lunes a sabado de 08:00 a22:00|25816
3608|SEGUNDA|Lunes a Viernes 08h30 a 17h30|25817
3609|1 Estrellas|Lunes a Viernes 08h30 a 17h30|25818
3610|SEGUNDA|Lunes a Domingo 24 horas|25819
3611|SEGUNDA|Lunes a sabado de 08:00 a22:00|25820
3612|TERCERA|Lunes a Viernes 08h30 a 17h30|25821
3613|SEGUNDA|Lunes a viernes 06:00 a 20:00|25822
3614|TERCERA|Lunes a Viernes 08h30 a 17h00|25823
3615|CUARTA|Lunes a Viernes 08h30 a 17h00|25824
3616|SEGUNDA|Lunes a Domingo 24 horas|25825
3617|1 ESTRELLAS|Lunes a viernes 06:00 a 20:00|25826
3618|1 Estrellas|Lunes a domingo 24 horas|25827
3619|TERCERA|Lunes a sabado de 08:00 a22:00|25828
3620|TERCERA|lunes a sabado 09:00 - 17:00|25829
3621|SEGUNDA|Lunes a viernes de 08:00 a 18:00|25830
3622|TERCERA|lunes a sabado 09:00 - 17:00|25831
3623|SEGUNDA|Lunes a viernes 06:00 a 20:00|25832
3624|(1) Un tenedor|Lunes a domingo 24 horas|25833
3625|TERCERA|Lunes a sabado de 08:00 a22:00|25834
3626|TERCERA|Lunes a Domingo 24 horas|25835
3627|TERCERA|Lunes a sabado de 06:00 a22:00|25836
3628|SEGUNDA|Lunes a viernes a partir de las 08h00 hasta 17h00|25837
3629|PRIMERA|Lunes a viernes de 08:00 a 18:00|25838
3630|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|25839
3631|SEGUNDA|Lunes a domingo 24 horas|25840
3632|SEGUNDA|Lunes a domingo 24 horas|25841
3633|2 Estrellas|Lunes a Domingo 24 horas|25842
3634|SEGUNDA|lunes a sabado de 8:00 a 18:00|25843
3635|1 Estrellas|Lunes a Domingo 24 horas|25844
3636|2 Estrellas|Lunes a viernes a partir de las 08h00 hasta 17h00|25845
3637|2 ESTRELLAS|Lunes a viernes a partir de las 08h00 hasta 17h00|25846
3638|1 Estrellas|Lunes a sabado de 06:00 a22:00|25847
3639|SEGUNDA|Lunes a sabado de 06:00 a22:00|25848
3640|TERCERA|Lunes a sabado de 06:00 a22:00|25849
3641|CUARTA|Lunes a sabado de 06:00 a22:00|25850
3642|TERCERA|Lunes a domingo 24 horas|25851
3643|CUARTA|lunes a sabado de 8:00 a 18:00|25852
3644|3 Estrellas|Lunes a domingo 24 horas|25853
3645|SEGUNDA|Lunes a Viernes 08h30 a 17h30|25854
3646|TERCERA|Lunes a sabado de 08:00 a22:00|25855
3647|TERCERA|Lunes a viernes de 08:00 a 18:00|25856
3648|SEGUNDA|Lunes a Domingo 24 horas|25857
3649|TERCERA|Lunes a Viernes 08h30 a 17h30|25858
3650|SEGUNDA|Lunes a domingo 24 horas|25859
3651|3 Estrellas|Lunes a domingo 24 horas|25860
3652|SEGUNDA|Lunes a Domingo 24 horas|25861
3653|CUARTA|Lunes a sabado de 08:00 a22:00|25862
3654|SEGUNDA|Lunes a domingo 24 horas|25863
3655|1 ESTRELLAS|Lunes a sabado de 08:00 a22:00|25864
3656|1 ESTRELLAS|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|25865
3657|1 ESTRELLAS|Lunes a sabado de 08:00 a22:00|25866
3658|SEGUNDA|Lunes a sabado de 08:00 a22:00|25867
3659|3 Estrellas|Lunes a sabado de 08:00 a22:00|25868
3660|TERCERA|Lunes a sabado de 08:00 a22:00|25869
3661|CUARTA|Lunes a sabado de 08:00 a22:00|25870
3662|SEGUNDA|Lunes a sabado de 08:00 a22:00|25871
3663|TERCERA|Lunes a sabado de 08:00 a22:00|25872
3664|TERCERA|Lunes a Viernes 08h30 a 17h00|25873
3665|SEGUNDA|lunes a sabado de 8:00 a 18:00|25874
3666|TERCERA|Lunes a sabado de 08:00 a22:00|25875
3667|TERCERA|Lunes a sabado de 08:00 a22:00|25876
3668|TERCERA|Lunes a sabado de 08:00 a22:00|25877
3669|CUARTA|Lunes a sabado de 08:00 a22:00|25878
3670|SEGUNDA|Lunes a sabado de 08:00 a22:00|25879
3671|TERCERA|Lunes a sabado de 08:00 a22:00|25880
3672|TERCERA|Lunes a sabado de 08:00 a22:00|25881
3673|SEGUNDA|Lunes a sabado de 08:00 a22:00|25882
3674|TERCERA|Lunes a sabado de 08:00 a22:00|25883
3675|CUARTA|Lunes a sabado de 08:00 a22:00|25884
3676|TERCERA|Lunes a sabado de 08:00 a22:00|25885
3677|TERCERA / 1 COPA|Lunes a sabado de 08:00 a22:00|25886
3678|SEGUNDA|Lunes a sabado de 08:00 a22:00|25887
3679|3 Estrellas|Lunes a sabado de 08:00 a22:00|25888
3680|TERCERA|Lunes a sabado de 08:00 a22:00|25889
3681|3 Estrellas|Lunes a sabado de 08:00 a22:00|25890
3682|2 Estrellas|Lunes a sabado de 08:00 a22:00|25891
3683|SEGUNDA|Lunes a sabado de 08:00 a22:00|25892
3684|CUARTA|Lunes a sabado de 08:00 a22:00|25893
3685|SEGUNDA|Lunes a sabado de 08:00 a22:00|25894
3686|TERCERA|Lunes a sabado de 08:00 a22:00|25895
3687|TERCERA|Lunes a sabado de 08:00 a22:00|25896
3688|TERCERA|Lunes a sabado de 08:00 a22:00|25897
3689|SEGUNDA|Lunes a sabado de 08:00 a22:00|25898
3690|PRIMERA|Lunes a sabado de 08:00 a22:00|25899
3691|CUARTA|Lunes a sabado de 08:00 a22:00|25900
3692|1 Estrellas|Lunes a sabado de 08:00 a22:00|25901
3693|PRIMERA|Lunes a sabado de 08:00 a22:00|25902
3694|TERCERA|Lunes a sabado de 08:00 a22:00|25903
3695|TERCERA|Lunes a sabado de 08:00 a22:00|25904
3696|(1) Una copa|Lunes a sabado de 08:00 a22:00|25905
3697|TERCERA|Lunes a sabado de 08:00 a22:00|25906
3698|SEGUNDA|Lunes a sabado de 08:00 a22:00|25907
3699|TERCERA|Lunes a sabado de 08:00 a22:00|25908
3700|PRIMERA|Lunes a sabado de 08:00 a22:00|25909
3701|TERCERA|Lunes a sabado de 08:00 a22:00|25910
3702|TERCERA|Lunes a sabado de 08:00 a22:00|25911
3703|(1) Una copa|Lunes a sabado de 08:00 a22:00|25912
3704|SEGUNDA|Lunes a sabado de 08:00 a22:00|25913
3705|TERCERA|Lunes a sabado de 08:00 a22:00|25914
3706|TERCERA|Lunes a sabado de 08:00 a22:00|25915
3707|SEGUNDA|Lunes a sabado de 08:00 a22:00|25916
3708|CUARTA|Lunes a sabado de 08:00 a22:00|25917
3709|1 Estrellas|Lunes a sabado de 08:00 a22:00|25918
3710|CUARTA|Lunes a sabado de 08:00 a22:00|25919
3711|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|25920
3712|2 Estrellas|Lunes a sabado de 08:00 a22:00|25921
3713|TERCERA|Lunes a sabado de 08:00 a22:00|25922
3714|CUARTA|Lunes a sabado de 08:00 a22:00|25923
3715|TERCERA|Lunes a sabado de 08:00 a22:00|25924
3716|CUARTA|Lunes a sabado de 08:00 a22:00|25925
3717|TERCERA|Lunes a sabado de 08:00 a22:00|25926
3718|SEGUNDA|Lunes a sabado de 08:00 a22:00|25927
3719|SEGUNDA|Lunes a sabado de 08:00 a22:00|25928
3720|CUARTA|Lunes a sabado de 08:00 a22:00|25929
3721|TERCERA|Lunes a sabado de 08:00 a22:00|25930
3722|TERCERA|Lunes a sabado de 08:00 a22:00|25931
3723|SEGUNDA|Lunes a sabado de 08:00 a22:00|25932
3724|TERCERA|Lunes a sabado de 08:00 a22:00|25933
3725|TERCERA|Lunes a sabado de 08:00 a22:00|25934
3726|TERCERA|Lunes a sabado de 08:00 a22:00|25935
3727|SEGUNDA|Lunes a sabado de 08:00 a22:00|25936
3728|SEGUNDA|Lunes a sabado de 08:00 a22:00|25937
3729|CUARTA|Lunes a sabado de 08:00 a22:00|25938
3730|SEGUNDA|Lunes a sabado de 08:00 a22:00|25939
3731|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|25940
3732|TERCERA|Lunes a sabado de 08:00 a22:00|25941
3733|1 Estrellas|Lunes a sabado de 08:00 a22:00|25942
3734|SEGUNDA|Lunes a sabado de 08:00 a22:00|25943
3735|SEGUNDA|Lunes a sabado de 08:00 a22:00|25944
3736|SEGUNDA|Lunes a sabado de 08:00 a22:00|25945
3737|2 Estrellas|Lunes a sabado de 08:00 a22:00|25946
3738|Categoría única|Lunes a sabado de 08:00 a22:00|25947
3739|TERCERA|Lunes a sabado de 08:00 a22:00|25948
3740|1 Estrellas|Lunes a sabado de 08:00 a22:00|25949
3741|2 Estrellas|Lunes a sabado de 08:00 a22:00|25950
3742|SEGUNDA|Lunes a sabado de 08:00 a22:00|25951
3743|(1) Una copa|Lunes a sabado de 08:00 a22:00|25952
3744|3 Estrellas|Lunes a sabado de 08:00 a22:00|25953
3745|(2) Dos tazas|Lunes a sabado de 08:00 a22:00|25954
3746|TERCERA|Lunes a sabado de 08:00 a22:00|25955
3747|SEGUNDA|Lunes a sabado de 08:00 a22:00|25956
3748|TERCERA|Lunes a sabado de 08:00 a22:00|25957
3749|SEGUNDA|Lunes a sabado de 08:00 a22:00|25958
3750|SEGUNDA|Lunes a sabado de 08:00 a22:00|25959
3751|TERCERA|Lunes a sabado de 08:00 a22:00|25960
3752|SEGUNDA|Lunes a sabado de 08:00 a22:00|25961
3753|TERCERA|Lunes a sabado de 08:00 a22:00|25962
3754|CUARTA|Lunes a sabado de 08:00 a22:00|25963
3755|SEGUNDA|Lunes a sabado de 08:00 a22:00|25964
3756|(1) Una tazas|Lunes a sabado de 08:00 a22:00|25965
3757|(1) Una tazas|Lunes a sabado de 08:00 a22:00|25966
3758|(1) Una tazas|Lunes a sabado de 08:00 a22:00|25967
3759|TERCERA|Lunes a sabado de 08:00 a22:00|25968
3760|SEGUNDA|Lunes a sabado de 08:00 a22:00|25969
3761|SEGUNDA|Lunes a sabado de 08:00 a22:00|25970
3762|TERCERA|Lunes a sabado de 08:00 a22:00|25971
3763|TERCERA|Lunes a sabado de 08:00 a22:00|25972
