id_parroquia|nombre_parroquia|
93029|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93030|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93031|LA UNION|
93032|RIO VERDE, CAB CANTONAL|
93033|NUEVA LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93034|PUERTO AYORA, CABECERA CANTONAL|
93035|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93036|ZARACAY|
93037|ATACAMES, CABECERA CANTONAL|
93038|VUELTA LARGA|
93039|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|
93040|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93041|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93042|PASCUALES|
93043|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93044|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93045|ELOY ALFARO (DURÁN), CABECERA CANTONAL|
93046|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93047|MILAGRO, CABECERA CANTONAL|
93048|MILAGRO, CABECERA CANTONAL|
93049|MILAGRO, CABECERA CANTONAL|
93050|LUIS TELLO (LAS PALMAS)|
93051|ATACAMES, CABECERA CANTONAL|
93052|LUIS TELLO (LAS PALMAS)|
93053|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93054|MANTA, CABECERA CANTONAL|
93055|ATACAMES, CABECERA CANTONAL|
93056|TONSUPA|
93057|ATACAMES, CABECERA CANTONAL|
93058|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93059|SIMÓN PLATA TORRES|
93060|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93061|MINDO|
93062|PUERTO FRANCISCO DE ORELLANA (EL COCA), CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93063|PUERTO FRANCISCO DE ORELLANA (EL COCA), CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93064|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93065|PUERTO FRANCISCO DE ORELLANA (EL COCA), CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93066|QUITO|
93067|BARTOLOMÉ RUIZ (CÉSAR FRANCO CARRIÓN)|
93068|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93069|QUITO|
93070|TABIAZO|
93071|ZARUMA, CABECERA CANTONAL|
93072|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93073|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93074|VICHE|
93075|ELOY ALFARO (DURÁN), CABECERA CANTONAL|
93076|NUEVA LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93077|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93078|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93079|MANTA, CABECERA CANTONAL|
93080|QUITO|
93081|ATACAMES, CABECERA CANTONAL|
93082|GALERA|
93083|ATACAMES, CABECERA CANTONAL|
93084|TACHINA|
93085|PUERTO FRANCISCO DE ORELLANA (EL COCA), CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93086|SALANGO|
93087|MINDO|
93088|QUITO|
93089|NUEVA LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93090|SANTA ROSA|
93091|ATACAMES, CABECERA CANTONAL|
93092|VUELTA LARGA|
93093|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
93094|PUERTO VILLAMIL, CABECERA CANTONAL|
93095|TONSUPA|
93096|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93097|LA CONCORDIA, CABECERA CANTONAL|
93098|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93099|PUERTO LÓPEZ, CABECERA CANTONAL|
93100|PEDERNALES, CABECERA CANTONAL|
93101|CAYAMBE, CABECERA CANTONAL|
93102|QUITO|
93103|SANTO DOMINGO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93104|RIO VERDE, CAB CANTONAL|
93105|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93106|TONCHIGÜE|
93107|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93108|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93109|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93110|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93111|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93112|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93113|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93114|ATACAMES, CABECERA CANTONAL|
93115|5 DE agosto|
93116|PEDERNALES, CABECERA CANTONAL|
93117|SAN MIGUEL DE IBARRA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93118|ATACAMES, CABECERA CANTONAL|
93119|TONSUPA|
93120|SAN MIGUEL DE IBARRA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93121|QUITO|
93122|TACHINA|
93123|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93124|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93125|MUISNE, CABECERA CANTONAL|
93126|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93127|PEDERNALES, CABECERA CANTONAL|
93128|QUEVEDO, CABECERA CANTONAL|
93129|PUERTO AYORA, CABECERA CANTONAL|
93130|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|
93131|RIO VERDE, CAB CANTONAL|
93132|PUERTO AYORA, CABECERA CANTONAL|
93133|QUITO|
93134|PEDERNALES, CABECERA CANTONAL|
93135|ROSA ZÁRATE (QUININDÉ), CABECERA CANTONAL|
93136|PUERTO VILLAMIL, CABECERA CANTONAL|
93137|LA LIBERTAD, CABECERA CANTONAL|
93138|ATACAMES, CABECERA CANTONAL|
93139|QUITO|
93140|ATACAMES, CABECERA CANTONAL|
93141|CAMARONES (CAB EN SAN VICENTE)|
93142|LA TOLA|
93143|SAMBORONDÓN, CABECERA CANTONAL|
93144|LA UNION|
93145|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93146|SAN ANTONIO|
93147|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93148|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93149|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93150|QUITO|
93151|AZOGUES, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93152|TONSUPA|
93153|LUIS TELLO (LAS PALMAS)|
93154|CUMBAYÁ|
93155|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93156|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93157|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93158|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93159|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93160|SANTA CLARA|
93161|QUITO|
93162|QUITO|
93163|SIMÓN PLATA TORRES|
93164|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93165|QUITO|
93166|ATACAMES, CABECERA CANTONAL|
93167|TUMBACO|
93168|MANTA, CABECERA CANTONAL|
93169|MANTA, CABECERA CANTONAL|
93170|RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93171|RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93172|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93173|ATACAMES, CABECERA CANTONAL|
93174|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
93175|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
93176|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
93177|BOLÍVAR|
93178|SAN JOSE DE CHAMANGA|
93179|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93180|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93181|SÚA (CAB. EN LA BOCANA)|
93182|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93183|ATACAMES, CABECERA CANTONAL|
93184|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93185|MANTA, CABECERA CANTONAL|
93186|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93187|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93188|SAN LORENZO, CABECERA CANTONAL|
93189|ATACAMES, CABECERA CANTONAL|
93190|TACHINA|
93191|TACHINA|
93192|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
93193|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93194|SANTO DOMINGO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93195|SANTO DOMINGO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93196|QUITO|
93197|TONSUPA|
93198|QUITO|
93199|QUITO|
93200|SANTA ROSA DE CUZUBAMBA|
93201|MANGLARALTO|
93202|QUITO|
93203|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93204|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93205|SAMBORONDÓN, CABECERA CANTONAL|
93206|ATACAMES, CABECERA CANTONAL|
93207|BOLÍVAR|
93208|ATACAMES, CABECERA CANTONAL|
93209|LUIS TELLO (LAS PALMAS)|
93210|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93211|ROSA ZÁRATE (QUININDÉ), CABECERA CANTONAL|
93212|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93213|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93214|QUITO|
93215|ROSA ZÁRATE (QUININDÉ), CABECERA CANTONAL|
93216|ATACAMES, CABECERA CANTONAL|
93217|SAN LORENZO, CABECERA CANTONAL|
93218|ATACAMES, CABECERA CANTONAL|
93219|LUIS TELLO (LAS PALMAS)|
93220|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93221|ATACAMES, CABECERA CANTONAL|
93222|LUIS VARGAS TORRES (CAB EN PLAYA DE ORO)|
93223|RIO VERDE, CAB CANTONAL|
93224|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93225|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93226|TELEMBI|
93227|SAN LORENZO, CABECERA CANTONAL|
93228|ATACAMES, CABECERA CANTONAL|
93229|TONCHIGÜE|
93230|SÚA (CAB. EN LA BOCANA)|
93231|ATACAMES, CABECERA CANTONAL|
93232|ABRAHAM CALAZACÓN|
93233|SAN FRANCISCO|
93234|BARTOLOMÉ RUIZ (CÉSAR FRANCO CARRIÓN)|
93235|QUITO|
93236|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93237|LUIS TELLO (LAS PALMAS)|
93238|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93239|TOSAGUA, CABECERA CANTONAL|
93240|SAN MIGUEL DE IBARRA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93241|SANTA LUCÍA DE LAS PEÑAS|
93242|ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93243|ATACAMES, CABECERA CANTONAL|
93244|TONCHIGÜE|
93245|ATACAMES, CABECERA CANTONAL|
93246|ATACAMES, CABECERA CANTONAL|
93247|TONSUPA|
93248|SIMÓN PLATA TORRES|
93249|ATACAMES, CABECERA CANTONAL|
93250|ATACAMES, CABECERA CANTONAL|
93251|TONSUPA|
93252|TONSUPA|
93253|TONSUPA|
93254|LUIS TELLO (LAS PALMAS)|
93255|ATACAMES, CABECERA CANTONAL|
93256|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93257|PUERTO VILLAMIL, CABECERA CANTONAL|
93258|ALFREDO BAQUERIZO MORENO (JUJAN), CAB CANTONAL|
93259|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93260|PUERTO FRANCISCO DE ORELLANA (EL COCA), CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93261|PUERTO DE CAYO|
93262|CANOA|
93263|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93264|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93265|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93266|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93267|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93268|MANGLARALTO|
93269|SALINAS, CABECERA CANTONAL|
93270|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93271|MILTON REYES|
93272|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93273|BAHÍA DE CARÁQUEZ, CABECERA CANTONAL|
93274|SALINAS, CABECERA CANTONAL|
93275|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93276|SALINAS, CABECERA CANTONAL|
93277|CHANDUY|
93278|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93279|PUERTO VILLAMIL, CABECERA CANTONAL|
93280|CUTUGLAHUA|
93281|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93282|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93283|MANGLARALTO|
93284|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93285|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93286|COLONCHE|
93287|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93288|MANGLARALTO|
93289|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93290|SALINAS, CABECERA CANTONAL|
93291|MILAGRO, CABECERA CANTONAL|
93292|BALLENITA|
93293|BALLENITA|
93294|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93295|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93296|MANGLARALTO|
93297|SALINAS, CABECERA CANTONAL|
93298|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93299|SHUSHUFINDI, CABECERA CANTONAL|
93300|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93301|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93302|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93303|CANOA|
93304|SALINAS, CABECERA CANTONAL|
93305|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93306|CHANDUY|
93307|LIZARZABURU|
93308|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93309|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93310|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93311|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93312|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93313|BALLENITA|
93314|CARBO (CONCEPCIÓN)|
93315|ROCA|
93316|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93317|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93318|SALINAS, CABECERA CANTONAL|
93319|SALINAS, CABECERA CANTONAL|
93320|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93321|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93322|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93323|PASCUALES|
93324|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93325|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93326|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93327|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93328|COLONCHE|
93329|ROCAFUERTE|
93330|GENERAL ANTONIO ELIZALDE (BUCAY), CABECERA CANTONAL|
93331|GENERAL ANTONIO ELIZALDE (BUCAY), CABECERA CANTONAL|
93332|QUITO|
93333|QUITO|
93334|OLMEDO (SAN ALEJO)|
93335|MANGLARALTO|
93336|MANGLARALTO|
93337|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93338|PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93339|ANCONCITO|
93340|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93341|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93342|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93343|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93344|SALINAS, CABECERA CANTONAL|
93345|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93346|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93347|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93348|SALINAS, CABECERA CANTONAL|
93349|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93350|LA LIBERTAD, CABECERA CANTONAL|
93351|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|
93352|COLONCHE|
93353|LA LIBERTAD, CABECERA CANTONAL|
93354|JOSE LUIS TAMAYO (MUEY)|
93355|TARQUI|
93356|PUERTO DE CAYO|
93357|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93358|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
93359|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93360|CAÑAR, CABECERA CANTONAL|
93361|SALINAS, CABECERA CANTONAL|
93362|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93363|MANGLARALTO|
93364|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93365|MANGLARALTO|
93366|TARIFA|
93367|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93368|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93369|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93370|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93371|MANGLARALTO|
93372|DAULE, CABECERA CANTONAL|
93373|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93374|EL SALITRE (LAS RMAS) (CABECERA CANTONAL)|
93375|SALINAS, CABECERA CANTONAL|
93376|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93377|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93378|PUERTO AYORA, CABECERA CANTONAL|
93379|SAMBORONDÓN, CABECERA CANTONAL|
93380|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93381|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93382|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93383|CRUCITA|
93384|PUERTO AYORA, CABECERA CANTONAL|
93385|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93386|LA LIBERTAD, CABECERA CANTONAL|
93387|COLONCHE|
93388|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|
93389|SALINAS, CABECERA CANTONAL|
93390|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93391|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93392|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93393|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93394|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93395|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93396|QUITO|
93397|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93398|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93399|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93400|PUERTO VILLAMIL, CABECERA CANTONAL|
93401|LA LIBERTAD, CABECERA CANTONAL|
93402|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93403|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93404|SALINAS, CABECERA CANTONAL|
93405|SALINAS, CABECERA CANTONAL|
93406|SALINAS, CABECERA CANTONAL|
93407|CHARAPOTÓ|
93408|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93409|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|
93410|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93411|PUERTO AYORA, CABECERA CANTONAL|
93412|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93413|SANTA LUCÍA DE LAS PEÑAS|
93414|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93415|SALINAS, CABECERA CANTONAL|
93416|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93417|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93418|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93419|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93420|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93421|MANTA, CABECERA CANTONAL|
93422|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93423|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93424|SAN LUIS|
93425|SALINAS, CABECERA CANTONAL|
93426|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93427|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93428|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93429|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93430|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93431|TARQUI|
93432|BALLENITA|
93433|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93434|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93435|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93436|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93437|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|
93438|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93439|SALINAS, CABECERA CANTONAL|
93440|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93441|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|
93442|MANGLARALTO|
93443|MANGLARALTO|
93444|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93445|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93446|PUERTO AYORA, CABECERA CANTONAL|
93447|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93448|TARQUI|
93449|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|
93450|QUITO|
93451|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93452|MANGLARALTO|
93453|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93454|PUERTO AYORA, CABECERA CANTONAL|
93455|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93456|LA LIBERTAD, CABECERA CANTONAL|
93457|LA LIBERTAD, CABECERA CANTONAL|
93458|SAMBORONDÓN, CABECERA CANTONAL|
93459|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93460|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93461|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93462|SALINAS, CABECERA CANTONAL|
93463|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93464|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93465|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93466|TARQUI|
93467|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93468|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93469|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93470|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93471|SAN VICENTE, CABECERA CANTONAL|
93472|SALINAS, CABECERA CANTONAL|
93473|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93474|ELOY ALFARO (DURÁN), CABECERA CANTONAL|
93475|MANGLARALTO|
93476|MANGLARALTO|
93477|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93478|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93479|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93480|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93481|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93482|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93483|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93484|PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93485|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93486|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93487|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|
93488|MILAGRO, CABECERA CANTONAL|
93489|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93490|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|
93491|SANGOLQUÍ, CABECERA CANTONAL|
93492|SALINAS, CABECERA CANTONAL|
93493|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93494|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
93495|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
93496|CANOA|
93497|SALINAS, CABECERA CANTONAL|
93498|LA LIBERTAD, CABECERA CANTONAL|
93499|PUERTO AYORA, CABECERA CANTONAL|
